timestamp,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,t,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,velocity.linear.x,velocity.linear.y,velocity.linear.z,velocity.angular.x,velocity.angular.y,velocity.angular.z,acceleration.linear.x,acceleration.linear.y,acceleration.linear.z,acceleration.angular.x,acceleration.angular.y,acceleration.angular.z,acc_bias.x,acc_bias.y,acc_bias.z,gyr_bias.x,gyr_bias.y,gyr_bias.z,jerk.x,jerk.y,jerk.z,snap.x,snap.y,snap.z,motors_0,motors_1,motors_2,motors_3
0.0,5759,1743728541,375016928,world,1743728541.375017,-3.002373453213741,-3.002394736059396,1.159804165627847,-3.514430200418831e-05,0.0007691630952084,0.2859349841622766,0.9582487109227592,0.0014334463205733,-0.0072943974820646,1.2763765743816608e-05,-0.0054264972425291,-0.0009004570986272,-0.0445066371476122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010382890701293945,5760,1743728541,384997129,world,1743728541.3849971,-3.002358791759012,-3.0024674126105046,1.1598042949212986,-6.180002728582788e-05,0.0007510746494706,0.2857097079346674,0.9583159160003109,0.0015748938915505,-0.0072437487902918,1.3352727194461408e-05,-0.0094522321821817,-0.0035973098859619,-0.0471042960761037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02030777931213379,5761,1743728541,395009995,world,1743728541.39501,-3.002342677258094,-3.002539808760156,1.1598044315643954,-0.000109646731481,0.0007165902082797,0.2854885704634358,0.9583818396708128,0.0017108143007589,-0.0071884962114317,1.4399561179247911e-05,-0.0134772888391357,-0.0054742625799581,-0.0504115415802819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02989816665649414,5762,1743728541,405009031,world,1743728541.405009,-3.0023252492085883,-3.002611535375385,1.1598045779889148,-0.0001650623229718,0.0006690458749103,0.2852472978463664,0.9584537047783754,0.0018364750329265,-0.007125713251911,1.5787038925306632e-05,-0.0135919374100625,-0.0071358715377876,-0.0504369218918912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03997945785522461,5763,1743728541,414956093,world,1743728541.414956,-3.0023066934118376,-3.002682245548771,1.1598047396415565,-0.0002223445137517,0.0006089003522285,0.2850084995942505,0.958524770134978,0.0019491821411784,-0.0070557764297602,1.7706224304970156e-05,-0.0158062590405268,-0.0133061643468075,-0.0528142331845732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05032920837402344,5764,1743728541,425014973,world,1743728541.425015,-3.00228682860196,-3.0027530269009377,1.159804918193848,-0.00027708318493,0.0005218686896665,0.2847463276114075,0.9586027226071268,0.0020469530976586,-0.0069779845196985,1.7588406403372037e-05,-0.0140750234806376,-0.010730262204309,-0.0593832823696207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06033015251159668,5765,1743728541,435028315,world,1743728541.4350283,-3.002266124458091,-3.002822696377943,1.1598050938538256,-0.0003318422140721,0.0004638680128335,0.2844526081542614,0.9586899334098852,0.0021256360432671,-0.0068951469366848,1.7883906381313558e-05,-0.0140825394558563,0.0006085640350387,-0.0631525284619516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06988644599914551,5766,1743728541,445000648,world,1743728541.4450006,-3.0022447560836576,-3.002891237353809,1.1598052760661808,-0.0004076384601582,0.0004593115881257,0.2841591777096541,0.958776921179856,0.0021924296578568,-0.0068041238524887,1.939376031191948e-05,-0.0166545360032322,0.0105128493768708,-0.058703151999132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08046102523803711,5767,1743728541,455005884,world,1743728541.455006,-3.0022226612657623,-3.002959057275207,1.1598054717605946,-0.0005034889152508,0.0004889281678826,0.283890229709749,0.958856529895638,0.0022560739042878,-0.0066969486935093,1.8564634329457112e-05,-0.0168726290018613,0.0082920283925563,-0.0532338444584853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0903160572052002,5768,1743728541,465010881,world,1743728541.465011,-3.00219992932806,-3.003025754834247,1.15980565134056,-0.0005903078300344,0.0004887309466256,0.283638203281008,0.9589310623388154,0.0023194946260063,-0.006570354279205,1.6855085766068527e-05,-0.014603409149065,-0.0059862074478554,-0.0503369449146158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
