timestamp,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,t,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,velocity.linear.x,velocity.linear.y,velocity.linear.z,velocity.angular.x,velocity.angular.y,velocity.angular.z,acceleration.linear.x,acceleration.linear.y,acceleration.linear.z,acceleration.angular.x,acceleration.angular.y,acceleration.angular.z,acc_bias.x,acc_bias.y,acc_bias.z,gyr_bias.x,gyr_bias.y,gyr_bias.z,jerk.x,jerk.y,jerk.z,snap.x,snap.y,snap.z,motors
1743724631.589975,55599,1743724631,586735010,world,1743724631.586735,-3.002029970208876,-3.000271094094683,1.1597829190272846,0.0005248324472196222,-0.0019793548953927808,0.7184734315878953,-0.6955513890485839,0.01335659794330173,0.004571141896693526,-6.71595660579598e-05,0.050233903176099284,0.003979385939038478,-0.010806472387001432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724631.6001208,55600,1743724631,596724749,world,1743724631.5967247,-3.0018956829443275,-3.000225947070029,1.1597822502861814,0.0003257137473928543,-0.0018034244508278925,0.7185076499289101,-0.6955166414719635,0.01368803258803943,0.0043633788753273065,-6.553868794884666e-05,0.06086168921470674,0.004915907614465576,-0.006167534107161659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724631.610092,55601,1743724631,606789827,world,1743724631.6067898,-3.0017571724392407,-3.000182560674896,1.159781599255792,8.671081432704074e-05,-0.0015946836967939192,0.7185198747201526,-0.6955045931532573,0.013966805156930474,0.004151491616159696,-6.174212222882314e-05,0.0675049835907684,0.006349100508970146,0.0005169085449017732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724631.620036,55602,1743724631,616775036,world,1743724631.616775,-3.0016171376604714,-3.000141637932505,1.1597809910306194,-0.00017638335261084957,-0.0013791059663556438,0.7185214844421056,-0.6955033740757547,0.014179757652702848,0.003937806469059408,-5.805138651146551e-05,0.06689331358681168,0.011691485675014364,-0.0003046006406820273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724631.6299555,55603,1743724631,626765013,world,1743724631.626765,-3.001475075197014,-3.0001028446162072,1.1597804241586378,-0.0004545303497798833,-0.0011865584876737608,0.7185241961666378,-0.6955008015841558,0.014326469643364158,0.0037171989236460447,-5.249352422407049e-05,0.06378201045067682,0.018619540476643534,-0.00316098407059666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724631.6401038,55604,1743724631,636772394,world,1743724631.6367724,-3.0013314581642145,-3.000066218907845,1.15977991200586,-0.0007392049683904979,-0.0010326612370024609,0.7185304230299648,-0.6954943697595001,0.01440857803787418,0.0034836559712492464,-4.7751090613440326e-05,0.05833121847561414,0.020355644939870736,0.00029041448152188694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724631.6496434,55605,1743724631,646761656,world,1743724631.6467617,-3.0011874355261963,-3.000032034567353,1.1597794406669502,-0.0010052829665256001,-0.0008877463532904633,0.7185251854007293,-0.6954996472015044,0.014430812502923142,0.003232948711436161,-4.459277943987497e-05,0.05689702158905561,0.010631798808136389,-7.76863098268148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724631.6598554,55606,1743724631,656822205,world,1743724631.6568222,-3.0010423078552613,-3.000000173592512,1.159779002525902,-0.0012266765706317306,-0.000708071501835176,0.7185327369138386,-0.6954916964870592,0.014395905373633232,0.0029668475615983406,-4.0768897923506335e-05,0.053588379940173674,-0.001345217580481139,-0.004855746362306775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724631.6700168,55607,1743724631,666742325,world,1743724631.6667423,-3.000899685236798,-2.9999713992839965,1.1597786104771661,-0.0013973887633631711,-0.0005104278839765575,0.7185436656930385,-0.6954802565568848,0.01430728096641504,0.0027025022196761565,-3.542572301047363e-05,0.04849094684901347,-0.0072391443780131445,-0.0027864637876107443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724631.680272,55608,1743724631,676778316,world,1743724631.6767783,-3.0007564169729184,-2.9999449381351164,1.1597782702546728,-0.001535861784828702,-0.00031095993091444105,0.7185670660054162,-0.6954559052052599,0.0141675469994359,0.0024410779828132716,-2.9365534055909753e-05,0.04468029091412837,-0.008817199280949187,-0.012592211081052969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
