timestamp,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,angular_rates.x,angular_rates.y,angular_rates.z,thrust.x,thrust.y,thrust.z
1743724602.0701468,52647,1743724602,69599317,uav/imu,0.010190956974675213,-0.020391116036342912,-0.0006262669436115643,0.0,0.0,8.21126305439737
1743724602.0804038,52648,1743724602,80046828,uav/imu,0.011292207508350976,-0.02067416269121504,-0.007514809323126627,0.0,0.0,8.211275878725823
1743724602.089898,52649,1743724602,89577028,uav/imu,0.012285002606675479,-0.020365098834757955,0.004279621525692872,0.0,0.0,8.211300249749247
1743724602.0994647,52650,1743724602,99271186,uav/imu,0.013053683818563495,-0.02000076817582128,0.007003969967610919,0.0,0.0,8.211324024055891
1743724602.1093078,52651,1743724602,109120262,uav/imu,0.013693355828221116,-0.01994788091191257,0.005799787567183675,0.0,0.0,8.211353452713443
1743724602.1189382,52652,1743724602,118848524,uav/imu,0.014377309553720378,-0.019150706558761194,0.004352597990813369,0.0,0.0,8.211375228219694
1743724602.1295404,52653,1743724602,129305776,uav/imu,0.014925190375423968,-0.018500315668939935,0.002485406973151695,0.0,0.0,8.211389496461825
1743724602.13995,52654,1743724602,139547932,uav/imu,0.015323731857762729,-0.017949754743605537,-0.0015984584969869074,0.0,0.0,8.211402847522553
1743724602.1496005,52655,1743724602,149229369,uav/imu,0.016000061051162386,-0.017728858645263336,0.0031024277030199097,0.0,0.0,8.211409378038063
1743724602.1596353,52656,1743724602,159448436,uav/imu,0.01689077707699374,-0.017017458516771843,2.6366337124560796e-06,0.0,0.0,8.211413158714503
1743724602.1697273,52657,1743724602,169493185,uav/imu,0.017885762582913814,-0.016136715788320107,0.0012360498004339252,0.0,0.0,8.211411118634787
1743724602.1793957,52658,1743724602,179284923,uav/imu,0.01871856627863107,-0.015732430785596045,0.002268900954727341,0.0,0.0,8.211400818598808
1743724602.1897068,52659,1743724602,189438378,uav/imu,0.019574096813269718,-0.015662602228790054,0.004488895639425832,0.0,0.0,8.211382562089634
1743724602.1997528,52660,1743724602,199541800,uav/imu,0.020517443619775106,-0.015366064015987196,0.002953410986757593,0.0,0.0,8.211360614084569
1743724602.2095094,52661,1743724602,209361567,uav/imu,0.021476461363052632,-0.015429873297943462,-0.0030830677534945962,0.0,0.0,8.211341804082736
1743724602.2191772,52662,1743724602,218919420,uav/imu,0.02245007503808869,-0.015380678532714602,-0.004749904850917324,0.0,0.0,8.21132528028983
1743724602.2298036,52663,1743724602,229452699,uav/imu,0.023675548643024655,-0.015626980100834766,-0.002675855636191316,0.0,0.0,8.211308350764497
1743724602.2402468,52664,1743724602,240001215,uav/imu,0.02510896787257662,-0.015260121147019776,-0.002961666536410852,0.0,0.0,8.21129943910093
1743724602.2490284,52665,1743724602,248854384,uav/imu,0.02643471118653191,-0.014046468791731789,0.0003289688608513141,0.0,0.0,8.211302077855642
