timestamp,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,t,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,velocity.linear.x,velocity.linear.y,velocity.linear.z,velocity.angular.x,velocity.angular.y,velocity.angular.z,acceleration.linear.x,acceleration.linear.y,acceleration.linear.z,acceleration.angular.x,acceleration.angular.y,acceleration.angular.z,acc_bias.x,acc_bias.y,acc_bias.z,gyr_bias.x,gyr_bias.y,gyr_bias.z,jerk.x,jerk.y,jerk.z,snap.x,snap.y,snap.z,motors
1743724766.9493349,69135,1743724766,946729422,world,1743724766.9467294,-2.9985808757507293,-3.0002583958044187,1.1597816564049672,-0.0003120622231154508,0.0012736419947157204,0.7165183048270342,-0.6975670572074285,0.014834944633653684,0.005763155332079455,-1.1364918264037242e-05,0.021170412432072034,0.02028577944435278,0.0017044233149256655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724766.9596841,69136,1743724766,956715345,world,1743724766.9567153,-2.998433278059019,-3.0002005050618346,1.1597815549341841,-0.00045901902480346876,0.001278688866158127,0.7165075235517502,-0.6975780407596393,0.014611744789269406,0.005894491301813682,-6.0707248487303005e-06,0.022085609024358525,0.021008379272006023,0.0006514730054662534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724766.969821,69137,1743724766,966711998,world,1743724766.966712,-2.998287810006567,-3.0001412885504535,1.1597815087134336,-0.0006124648932458976,0.0012864334848160899,0.7165054143584265,-0.6975800750958296,0.014366728010669346,0.0060063887432561785,-9.602871956026921e-08,0.02330846885754981,0.019094858899792004,0.00024930776420088415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724766.9792182,69138,1743724766,976711988,world,1743724766.976712,-2.998144798274118,-3.000080982134132,1.1597815239458678,-0.0007563173432085232,0.0013089715608760907,0.7165012380820978,-0.6975841815898279,0.014098701849629205,0.006098886589540352,6.582487452101377e-06,0.022692783000469355,0.01341904538025332,0.0008442866675933095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724766.9897637,69139,1743724766,986704111,world,1743724766.986704,-2.998004632619251,-3.0000198393551,1.1597816057799795,-0.0008819553475407734,0.0013421500346773641,0.7165115205872638,-0.697573409508832,0.013807786139969778,0.00617619111995804,1.2274963829931114e-05,0.02359759511085237,0.013460428157291485,-0.00909205296422022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724766.9999025,69140,1743724766,996714830,world,1743724766.9967148,-2.9978671779964206,-2.9999578411002927,1.1597817425683814,-0.0010133958458220862,0.0013853753590352697,0.7165367949904489,-0.697547184919264,0.013493875177772448,0.006241087129195233,1.7675048612548268e-05,0.02853124674038301,0.011474481328114901,-0.00851771095945494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.00987,69141,1743724767,6780863,world,1743724767.0067809,-2.9977321904037626,-2.9998948765521054,1.159781933213468,-0.0011615073992272708,0.0014489953703002642,0.7165709857452376,-0.6975117014796791,0.013152436895030997,0.006294870026844878,2.168664274098845e-05,0.028430537213487976,0.014505233737090931,-0.014346156327945949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.0198967,69142,1743724767,16785145,world,1743724767.0167851,-2.997601512939761,-2.9998317881290264,1.1597821569637128,-0.0013037539168917625,0.0014935359664353578,0.7166229340120465,-0.6974579844148371,0.012783595733607073,0.00633628208334589,2.479667502482326e-05,0.020050971972391828,0.014994478074733412,-0.015691366846211165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.0299983,69143,1743724767,26785374,world,1743724767.0267854,-2.9974746450908416,-2.9997683457549114,1.159782416263079,-0.0014208648365862354,0.0015020000637898465,0.716677379495144,-0.6974017915512536,0.012390867565157103,0.006364327258788834,2.951958070110587e-05,0.011689652709561332,0.018361463342325985,-0.016708754710500824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.039747,69144,1743724767,36826372,world,1743724767.0368264,-2.9973512483506437,-2.9997043983705423,1.1597827246589976,-0.0015287661985667013,0.0014756792007915075,0.7167283936540012,-0.6973491915639982,0.011980853079400722,0.006376719584166809,3.444775421557085e-05,0.010575115787347126,0.02017566285367829,-0.008920571943671374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.0495303,69145,1743724767,46705246,world,1743724767.0467052,-2.9972339088222513,-2.9996414080199334,1.1597830763273185,-0.0016412490345987896,0.0014475681990716418,0.7167618979700019,-0.6973145577616721,0.011566337990600917,0.006370329718671943,3.9315083796096376e-05,0.016176653992987244,0.020202746440171625,-0.01206283949184766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.060091,69146,1743724767,56820631,world,1743724767.0568206,-2.9971180075813244,-2.999577023223125,1.159783488276908,-0.0017738444153737756,0.0014428198873701803,0.7168011362445752,-0.6972739080341732,0.011128308877286584,0.006344155795228936,4.521027258567045e-05,0.022308135007466662,0.01646607581785016,-0.009767198837048227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.070167,69147,1743724767,66755533,world,1743724767.0667555,-2.9970085533634094,-2.999514093769015,1.1597839533087761,-0.0019113344478541635,0.0014721983338443622,0.716832800859272,-0.6972409304142618,0.010678830497921649,0.006300818874655994,5.1577788974104254e-05,0.027091251803267047,0.011877994500733964,-0.006138066214884191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.0809114,69148,1743724767,76743126,world,1743724767.0767431,-2.996903067955965,-2.9994512981137373,1.1597844794348715,-0.002048168199375104,0.001528133513421435,0.716862759550289,-0.6972096196876063,0.010202463215161998,0.006243746954846994,5.557896881546008e-05,0.025227283697285503,0.011334397278690789,-0.008271163454974953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.0908577,69149,1743724767,86728096,world,1743724767.086728,-2.99680243727603,-2.9993891180653494,1.1597850422849676,-0.0021787422889532533,0.0015767477760264977,0.7168825683606014,-0.6971887478503918,0.009699842669403273,0.006175999704876674,5.885517314740877e-05,0.026574268883103085,0.014339038207713112,-0.006856007016870535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.1010656,69150,1743724767,96723318,world,1743724767.0967233,-2.996706789299151,-2.9993275780244235,1.159785637926619,-0.0023270906722742883,0.001626185793865401,0.7169129829397194,-0.6971568798062892,0.009171335319152143,0.006096448558502791,6.189598831021524e-05,0.03278620181740717,0.013437765063601547,-0.011075701027655139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.1100035,69151,1743724767,106740475,world,1743724767.1067405,-2.9966162966814176,-2.9992667329022167,1.159786264709319,-0.0024902824282237437,0.0017000589781475755,0.7169479483962982,-0.6971201815922689,0.008612454109175698,0.006003643219419319,6.302149542471353e-05,0.03126079325963377,0.015173538248379487,-0.00755203277150876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.1194816,69152,1743724767,116734505,world,1743724767.1167345,-2.9965316804669313,-2.999206986811087,1.1597868939226312,-0.0026479375225609294,0.0017458375661224235,0.7169632510552976,-0.6971037491753204,0.00802222172048124,0.005898734070144924,6.3075640570141e-05,0.020392777335561052,0.017880140599975558,-0.0028739709337639537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.128795,69153,1743724767,126739264,world,1743724767.1267393,-2.9964529479994524,-2.9991482618507384,1.1597875239545665,-0.0027694685915081144,0.0017518786242383187,0.7169768620459778,-0.6970892627603082,0.007405515768136365,0.005777847320689576,6.30408348619598e-05,0.011432541792329394,0.01367221701491414,-0.009560669684706062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.1390276,69154,1743724767,136809587,world,1743724767.1368096,-2.9963799671994584,-2.9990904126442826,1.1597881570187487,-0.002858351156738328,0.0017418327818990887,0.717012347266597,-0.6970524296740309,0.006768959982831467,0.005641257453131522,6.222779268327274e-05,0.00963070813029586,0.018293147771345525,-0.010273704548032433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.1494894,69155,1743724767,146761417,world,1743724767.1467614,-2.9963141897969128,-2.999034633594874,1.1597887769515585,-0.0029607215110647673,0.0017074232777290579,0.7170493563171023,-0.6970140166733478,0.006129247779811337,0.00549170671834304,6.26433179046572e-05,0.010912936120577766,0.023796536564215195,-0.008966522625521415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.1599903,69156,1743724767,156789780,world,1743724767.1567898,-2.9962543576434113,-2.998979974714197,1.1597894056710711,-0.003099984739495449,0.00166026322838005,0.7170805165052866,-0.6969814678089646,0.005474504884123234,0.005320763232094912,6.255602050970696e-05,0.014874880973982678,0.03296311667687325,-0.004388057751909818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.169779,69157,1743724767,166784525,world,1743724767.1667845,-2.9962012972903547,-2.9989272700711807,1.1597900290072873,-0.003271299852780624,0.0015912114040475365,0.7170956694583973,-0.6969652555813336,0.0048077940062305575,0.005122560157903096,6.08796882329948e-05,0.01082360724262751,0.033728680586571906,-0.0022174078922582146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.1798105,69158,1743724767,176711559,world,1743724767.1767116,-2.996155239980236,-2.998876968697532,1.159790621621777,-0.0034172046027711026,0.0015227297206250846,0.7170988135541722,-0.6969614735450587,0.004132061312523137,0.004892662281262902,5.670683002548478e-05,0.011551786679351026,0.023249179525997237,0.0009025250380021099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.1896636,69159,1743724767,186713696,world,1743724767.1867137,-2.9961156344769657,-2.998828665353142,1.1597911826587763,-0.003538162249242229,0.0014897370212426007,0.7170927789447387,-0.6969671502135647,0.003439918465324026,0.0046339479475393875,5.47582846306876e-05,0.013980586989842475,0.019568765034224164,0.0032520545000437467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.1995506,69160,1743724767,196719170,world,1743724767.1967192,-2.996082971593616,-2.998782985962316,1.1597917292520001,-0.0036546651632592964,0.001476364927177889,0.7170803705754801,-0.6969793439582541,0.0027344265289950768,0.004354851919769389,5.3982969177391735e-05,0.012773304218150157,0.01672724009076848,0.000339696264764597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.2091713,69161,1743724767,206699848,world,1743724767.2066998,-2.996057463950932,-2.998740249784285,1.1597922662605495,-0.0037563294497835447,0.001460123317188616,0.7170769864389016,-0.6969823193945933,0.002016505578386102,0.004059365452999009,5.3078217370837634e-05,0.01050061325488349,0.019332726633787534,-0.0030106352435040357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.2195506,69162,1743724767,216713190,world,1743724767.2167132,-2.9960390972399007,-2.998700374607845,1.159792795074976,-0.0038630655126537946,0.0014277628338164234,0.7170887753200187,-0.6969696740376666,0.0012846536466206912,0.0037460240815124146,5.18298208718047e-05,0.007461643231341122,0.019859139106389357,-0.004267283238754511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.2297273,69163,1743724767,226719618,world,1743724767.2267196,-2.996028091516343,-2.998663709011846,1.1597933100528792,-0.003959974996224093,0.0013828788783673005,0.7171051664757528,-0.6969523559453831,0.0005434342643215687,0.003413597534590026,5.007572717440723e-05,0.003746467166671112,0.01963929993570185,-0.0016686805227674427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.2397869,69164,1743724767,236787081,world,1743724767.236787,-2.9960245113752255,-2.998630222351441,1.159793808698439,-0.0040385516432332735,0.0013266208716278996,0.7171195506253926,-0.6969372140218393,-0.00020891230896849522,0.003059478493382848,4.7207825789667696e-05,0.002871120352821981,0.017663618387185515,-0.0073943978113803896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.2496617,69165,1743724767,246723175,world,1743724767.2467232,-2.9960284373405908,-2.9986007252774005,1.1597942709141067,-0.004110692195680777,0.001278925399551011,0.7171494793387215,-0.6969060846654269,-0.0009545690158857126,0.002691980948670363,4.4607962040099305e-05,0.0042943323832346355,0.01454177499220866,-0.010227973189292073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.2599607,69166,1743724767,256780863,world,1743724767.2567809,-2.9960399428973314,-2.9985746166078937,1.159794713896278,-0.00417462342524709,0.0012493916181619393,0.7171775977574117,-0.696876821837798,-0.0017133474820773603,0.002304085050242155,4.1422269821174366e-05,0.0027833523223714978,0.009512611045726396,-0.0022213537221432373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724767.26912,69167,1743724767,266713142,world,1743724767.2667131,-2.9960588306539258,-2.9985527055118384,1.1597951159114046,-0.004210643266379756,0.0012238338294919863,0.7171792265697509,-0.6968749742176534,-0.0024672036171013586,0.001909489095078245,3.7744008015058055e-05,-0.002922768941771305,0.005759773486699143,-0.0018744606155892832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
