state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11
3.433171719239279e-05,1.971279849619938e-05,-3.476376532139576e-05,0.0023907322491885795,0.0015583570601333172,-0.004413079752105997,-0.00016234317681170012,-0.0005936156338714691,-0.00029689857934214693,0.0,0.0,0.0
2.9443327026142856e-05,1.7863468145873753e-05,-4.009024338063729e-05,0.0024772735233306756,0.002424616153284067,-0.005767936300226355,-8.432943234725058e-05,-0.0005770640337658513,-0.00028485673166633554,0.0,0.0,0.0
2.7293604846885923e-05,2.1254610032633664e-05,-4.9364086284864416e-05,0.0034224288084456493,0.005257734547406973,-0.005510592096080338,-7.80585885607655e-05,-0.0006889329317426445,-0.00024350104443816097,0.0,0.0,0.0
2.952275059271501e-05,3.5049325955771844e-05,-5.023604770175156e-05,0.0038440635041692445,0.006099003540186778,-0.00452571381999147,5.086237914763148e-05,-0.0006938798308050761,-0.00027588205676735283,0.0,0.0,0.0
3.474896136840585e-05,4.925753316655358e-05,-4.862300621203752e-05,0.004604924606368095,0.006593541588660855,-0.004689033864580902,0.00014573300866476655,-0.0007462879030828267,-0.0001424645078156213,0.0,0.0,0.0
4.161113609156854e-05,5.933285003075022e-05,-4.89660428117166e-05,0.003596649829062662,0.005917568476824907,-0.005789829470212969,-2.0302393272619422e-05,-0.0007723353887221833,-0.0001564966627457362,0.0,0.0,0.0
3.816566322808949e-05,5.824546439442629e-05,-5.246153521216256e-05,0.005117688603210664,0.008126512872856019,-0.004997378123319468,4.9211765619682046e-05,-0.0008450856830840473,-0.00015994118571401028,0.0,0.0,0.0
4.605036842554923e-05,7.194980956585623e-05,-5.253461523590927e-05,0.006005477448921986,0.006313968592951823,-0.004811844904187469,2.092833235178078e-05,-0.0009665756086449752,-2.011446605820958e-05,0.0,0.0,0.0
5.2392254764767444e-05,6.680561347030257e-05,-4.976762560583744e-05,0.00543183257118128,0.0053279956981051564,-0.004665144179182408,0.0001396881757480924,-0.0011227379087714131,-0.00015444985870240803,0.0,0.0,0.0
4.9899593914087294e-05,5.6626861183286734e-05,-4.523346424205268e-05,0.005655543966261747,0.005237800853764503,-0.00553093701523512,0.00014151375198437382,-0.0013818808996745725,-8.455074724622086e-05,0.0,0.0,0.0
5.6483102671570526e-05,5.749569729993026e-05,-5.3462758393213203e-05,0.005592799079961899,0.00422967516873287,-0.00531275512888518,0.0001414309017058655,-0.0014788691080025495,-0.0001570163627766953,0.0,0.0,0.0
5.5141579911139846e-05,4.906187270075326e-05,-5.228484932480389e-05,0.004592552060064595,0.0030572535845036102,-0.005858629878490706,4.4124181198060476e-05,-0.0016763470670237601,-0.00015662639132749205,0.0,0.0,0.0
4.89716795944197e-05,3.8753680463116e-05,-5.3477898784598385e-05,0.004719624236300987,0.004546149289884741,-0.007996734773839078,6.25526398116538e-05,-0.00171053084380853,-0.00036417124475647783,0.0,0.0,0.0
4.957510349943903e-05,4.356226045300608e-05,-6.931341805084122e-05,0.0048098704305479245,0.0038571863935110127,-0.008147005641914881,0.00012441818282001184,-0.0016343997092878404,-0.000535887973792363,0.0,0.0,0.0
4.921247870242577e-05,4.135977159042143e-05,-7.606052740714625e-05,0.004311663081410814,0.005588509366997933,-0.010183253077183882,-1.1711161502025183e-05,-0.0016864990674739042,-0.0004975934756126557,0.0,0.0,0.0
4.628579046924546e-05,4.88300330294051e-05,-8.932324833356172e-05,0.0047154503389751756,0.0035747671976160533,-0.00963482820586425,6.185025806350755e-05,-0.00162889449263912,-0.0004880343181280491,0.0,0.0,0.0
4.389661593173798e-05,4.0120835117565374e-05,-8.707710492789712e-05,0.0056370871331039105,0.002327791727190647,-0.009034034328472645,4.5383567809825195e-05,-0.0015309930170855615,-0.0005075121544746112,0.0,0.0,0.0
4.861747720498929e-05,3.1028386496005585e-05,-8.624462652606742e-05,0.004950057785220834,0.0018375730131174957,-0.00816672072676143,8.432674716979612e-05,-0.0015426759073874454,-0.0005430623485476382,0.0,0.0,0.0
4.9676242310148166e-05,2.4901864830361676e-05,-8.496058307484508e-05,0.0031496575737174066,0.0034679103316459527,-0.00826036025084929,-7.034626910415127e-05,-0.0015234649678250354,-0.0006086060216759681,0.0,0.0,0.0
4.135564549184684e-05,3.071069074016623e-05,-8.591092502971202e-05,0.0033460839621812333,0.005539111658630508,-0.008329191691435806,-6.09457015449041e-05,-0.0016010379694614946,-0.0005638777001875078,0.0,0.0,0.0
3.7823888234008176e-05,4.383401483216714e-05,-8.567894908532158e-05,0.0030238862227703537,0.003937875942591222,-0.00784381048272691,6.607601477630859e-05,-0.0015905073188794674,-0.0005841205898472048,0.0,0.0,0.0
3.292518166156872e-05,4.0178445122781266e-05,-7.921802305884166e-05,0.002551507360358188,0.004342983122875588,-0.007263708694190313,0.0001243385227246552,-0.0016650336020856567,-0.0005034240581627718,0.0,0.0,0.0
2.8319275492873134e-05,4.03065404076931e-05,-7.339570316409859e-05,0.0032038227469313465,0.002671801253940268,-0.008949709504157632,0.00013946925161879587,-0.0014692933318850715,-0.0005486531876947994,0.0,0.0,0.0
3.2741610875407554e-05,3.560245270918329e-05,-8.862173259914726e-05,0.0032821283369216373,0.003474257947256951,-0.010612601176680014,0.000287920946409906,-0.0014085589211099614,-0.0004716336321907858,0.0,0.0,0.0
3.029257301340488e-05,3.253575610782035e-05,-8.936625579591979e-05,0.0026023021389660057,0.0040072459208895655,-0.009734500426557654,0.00017358991405479044,-0.0014341086700733658,-0.0005467892635678499,0.0,0.0,0.0
2.827763032974535e-05,3.652396225793852e-05,-9.386384779359817e-05,0.0011460378113885318,0.00375186492058954,-0.00989121223055593,9.082986694011962e-05,-0.0015932862178538857,-0.0006269618616727397,0.0,0.0,0.0
1.9790248934152214e-05,3.6907721334766425e-05,-9.609478032297559e-05,0.0009507629155606367,0.0035960100907014864,-0.010399300335207163,-3.289311892963037e-06,-0.001509098779351625,-0.000450941826055055,0.0,0.0,0.0
1.4873112367574958e-05,3.738761090215971e-05,-0.00010283156663053515,-0.00014271449214462134,0.004464365741030334,-0.010825258769987203,-6.687652373416488e-05,-0.0014428339134909035,-0.00030150299816642304,0.0,0.0,0.0
6.741394834547608e-06,3.916196827711006e-05,-0.00010101633589956878,-0.00043734534528767774,0.004834926436546443,-0.010053788291090417,-5.9261018777624706e-05,-0.0014738921523109083,-0.00024122626413097933,0.0,0.0,0.0
1.252488995362627e-06,4.2709025257675536e-05,-9.855102060531315e-05,-0.0006785291891250912,0.006263205489988962,-0.010738793706131415,-8.445030108434983e-06,-0.0013720960652542922,-0.0002238164040224542,0.0,0.0,0.0
-2.839899689496773e-06,5.320115165503586e-05,-0.00010381028413095237,0.000693836300745022,0.006586304651109366,-0.011957018726348514,-5.688571184842495e-06,-0.0012333325886316683,-0.00031745732882817025,0.0,0.0,0.0
1.9843756833227403e-06,5.869865749500649e-05,-0.00011015753983853109,0.0014842517000209648,0.006035674997486176,-0.012416456816816118,-6.479706856362274e-05,-0.0014270949805721567,-0.0004647748564850466,0.0,0.0,0.0
8.50416947453598e-06,5.975353967108945e-05,-0.00011765558504121514,0.0008031937186512846,0.005276256860167795,-0.012333433110896358,-2.6627779837130934e-05,-0.0014577463654329955,-0.00033223610588095566,0.0,0.0,0.0
8.227880752941244e-06,5.598307563590472e-05,-0.00011991493194619204,0.0014886628487409972,0.005733576576277698,-0.014246263769949991,-8.31176740214355e-05,-0.0014974645430228266,-0.00014871685112806144,0.0,0.0,0.0
1.156498634994816e-05,5.661871001728796e-05,-0.00013114330233990597,0.0007695195505101389,0.005365449803710181,-0.012434207925836176,0.0001647480004058456,-0.0014152973008576392,-0.00010086518703658029,0.0,0.0,0.0
9.517605451996852e-06,5.4421256484883326e-05,-0.00012608509831029806,0.000751096565083668,0.007873256217724611,-0.012716913014139736,3.2636457313535785e-05,-0.0011644944032498602,1.7239885533920987e-05,0.0,0.0,0.0
8.430033328536739e-06,6.582469572043413e-05,-0.00012530187036894572,0.0014956013649319293,0.010402365778761384,-0.013355592271357781,4.832273480122628e-05,-0.0012858213091867256,-7.013889968109778e-05,0.0,0.0,0.0
1.1674308333826906e-05,8.477272196474307e-05,-0.0001291137117280143,0.0014389531933990205,0.00936703790842013,-0.012387894635399799,0.00010237677245941212,-0.0012489871919066128,-0.00012672968009728926,0.0,0.0,0.0
1.2981266237894505e-05,8.886545455595501e-05,-0.0001259743362941974,0.0006323273344442375,0.008974012100609299,-0.012508296834351213,2.521496153357041e-05,-0.0013058348263548622,-0.00013976375809519266,0.0,0.0,0.0
9.592558286192503e-06,8.87440301322434e-05,-0.0001247434475516411,0.0022334950619229063,0.008170245921096603,-0.012277495623350817,0.0001178239705851736,-0.001410995027836198,-9.343929953435482e-05,0.0,0.0,0.0
1.6005190010771528e-05,8.520879424674422e-05,-0.0001237641385394694,0.0025606022894941816,0.007992312415209464,-0.011710997512552232,0.00012869387429350428,-0.00144251706116217,-9.189014723483654e-05,0.0,0.0,0.0
2.053379350995386e-05,8.160937567441619e-05,-0.00011903873910052299,0.0032823665191854074,0.008975071518771157,-0.01141994111364541,9.770708056130291e-05,-0.0014275094398000347,5.139376541952518e-05,0.0,0.0,0.0
2.692163008949149e-05,8.626309616463083e-05,-0.00011731253412329261,0.003188996046651264,0.008374155456880377,-0.011314051473042994,0.0002003241871128855,-0.0013110230845888846,0.0001246182691985839,0.0,0.0,0.0
2.9656956493631012e-05,8.561098223193301e-05,-0.00011604636006997897,0.002611380784839241,0.007277780453044777,-0.011799799896735018,0.00031270762720143837,-0.001292065262147281,0.00011322081458529989,0.0,0.0,0.0
2.6296169324986077e-05,7.475679161225893e-05,-0.00010989305701193177,0.0008695636073187309,0.00686787059725778,-0.01186591323734728,0.0002685139483760315,-0.0012315363911479615,2.87639882092364e-05,0.0,0.0,0.0
1.740933234529324e-05,7.144271221575947e-05,-0.00011386014031370598,9.991068839590981e-05,0.006184351822785745,-0.013240088894652084,0.00012576393658491591,-0.0011933924723330446,0.00010956590840556408,0.0,0.0,0.0
9.144680038905227e-06,6.613566103053458e-05,-0.00012216757515517746,-0.0007156873540553839,0.005603608809885783,-0.011882788170799668,0.0002254575718930096,-0.0011477227424853526,0.00025300175337065404,0.0,0.0,0.0
8.902806880569492e-07,6.1440877906066e-05,-0.00012131042498470413,0.0003336767899461378,0.00393566809237327,-0.012715440471271986,0.0002670538263781306,-0.0011036182392933614,0.0005084357424013188,0.0,0.0,0.0
2.104215209604807e-06,5.0119674981098675e-05,-0.00012358724125601853,-0.00046105993967926305,0.0020147968108658867,-0.011535369376150986,0.00013859004625918386,-0.0010999706263952222,0.0005546867059429001,0.0,0.0,0.0
-1.33124840685532e-06,3.52696772472477e-05,-0.0001208135667419564,0.0002808221829461248,0.0010590663030196866,-0.010276464740718342,0.00025036992491030526,-0.0009632096236635533,0.000560849321697266,0.0,0.0,0.0
7.845142110176411e-07,2.2961173804867036e-05,-0.00011287351121777235,-0.001232040930369899,0.0002712607200401531,-0.011039777895392318,0.00027673570837340053,-0.0009802302880826041,0.0005698203960822089,0.0,0.0,0.0
-5.190537824028847e-06,1.2636464151323757e-05,-0.00010608183116808334,0.00029503847489205864,0.0008401489540520931,-0.01166962900239224,0.00025581442051149687,-0.000849735016741976,0.0006557504530744092,0.0,0.0,0.0
-1.0000157347376567e-06,1.0763376982714497e-05,-0.00011503066102214631,0.000488393766017403,0.003160621270552525,-0.010811614256269433,0.00040110736989377007,-0.0008490049602207312,0.0007774745908189958,0.0,0.0,0.0
1.771616156775758e-06,2.0025925226126415e-05,-0.00010735287752733698,0.0009159214898769243,0.003596303448472435,-0.010105916433929359,0.0003105166212270902,-0.0008522405111817346,0.0007766762695080355,0.0,0.0,0.0
5.457780878863081e-06,2.792011054983403e-05,-0.00010382354613911838,0.0007843274110376263,0.0031327747947534445,-0.009413197254165093,0.00030947492172972793,-0.0007697945778098575,0.0009861615724651024,0.0,0.0,0.0
6.867832681576109e-06,3.046932102440205e-05,-0.00010144444392460727,0.00018222107398947746,0.0024327884313785995,-0.008347180811190213,0.00024012652821029181,-0.0009193723623005176,0.0011688355076422219,0.0,0.0,0.0
4.397363896951847e-06,2.8339295231410148e-05,-9.569799738992263e-05,0.00019868506986775146,0.0025543851368146847,-0.008945471758991696,0.00018328545547808127,-0.000991258677035924,0.00095691132141686,0.0,0.0,0.0
3.0374284554378926e-06,2.5044973897703096e-05,-8.59460296987169e-05,0.0002143707357327433,0.0027647139348899582,-0.01146460474753301,0.00019697973908935318,-0.0009529482974975903,0.0009385898171454269,0.0,0.0,0.0
2.5697085919012237e-06,2.6125124954672004e-05,-9.944084602799875e-05,0.0016629763422137307,0.0025951512710557473,-0.011426826415696058,8.941148387644109e-05,-0.0009119635893947757,0.0009919348768615277,0.0,0.0,0.0
9.546049046886305e-06,2.5877061943929552e-05,-0.00010619914100640007,0.0036261687429790697,0.002525942173007841,-0.012071397195659334,0.00010450284928994483,-0.0009228183516323523,0.000978473667581779,0.0,0.0,0.0
2.2868388480424606e-05,2.5474599370977848e-05,-0.00011307165727193389,0.0027715209869771176,0.0024329138563230495,-0.013234928384122309,-1.0333115065510598e-05,-0.000995075329162402,0.0009853576964477262,0.0,0.0,0.0
2.4832992321483236e-05,2.448001066346666e-05,-0.00012050583289884953,0.003351402081007314,0.0036530663430250306,-0.01603515391456994,-2.436169751779517e-05,-0.0009303905829867305,0.0010745654184766344,0.0,0.0,0.0
2.9670377940772877e-05,3.105665697738801e-05,-0.00014279967378817528,0.0029201856790012923,0.003893323988307472,-0.015005114175487756,-3.5143788310341685e-05,-0.0007785320674582928,0.0010927274813202373,0.0,0.0,0.0
2.924984013435666e-05,3.477828164584768e-05,-0.00014550424028516305,0.0024754485782261487,0.004431333004953066,-0.015008698158510376,-0.0001968636088590241,-0.0007034051341648633,0.0011696819436185796,0.0,0.0,0.0
2.6283500054092503e-05,3.8321871899053934e-05,-0.0001435516158205787,0.0016974475152940448,0.0034048571221453328,-0.016141102168538084,-0.00010796019109813871,-0.0007871247029372791,0.0012771547415076929,0.0,0.0,0.0
2.1878759876248654e-05,3.674131603286465e-05,-0.0001552633624238063,-0.0007226518037528911,0.004503959960138858,-0.015537383114019575,-0.00028134519687172304,-0.000808572722320156,0.001238910834677601,0.0,0.0,0.0
7.376669308174639e-06,3.993902897344651e-05,-0.00015193160143944128,-0.0009057020344162109,0.004747029167224492,-0.016961875389031555,-0.00035828711864358334,-0.0008765743301394339,0.0012930511587062234,0.0,0.0,0.0
-6.32552206938745e-07,4.23369370122436e-05,-0.0001558552907418579,-0.0003451091194760439,0.005619408546433269,-0.018179658425735698,-0.00046169188715736566,-0.0008276657095318002,0.0012002089359067318,0.0,0.0,0.0
-2.129364888421071e-06,5.056598709430744e-05,-0.00017295948643176936,0.0008374303683141503,0.0037531819581494283,-0.017467249647473454,-0.0004921411077530854,-0.0008985513734473835,0.0011395302264997924,0.0,0.0,0.0
3.020476762423538e-06,4.336443629716191e-05,-0.00017086641591656024,0.0011147013855447863,0.003387502356045665,-0.015992761403685517,-0.0003172394279593897,-0.0008208169914967776,0.0012885039377748982,0.0,0.0,0.0
6.662376542770916e-06,3.721771880209126e-05,-0.00015889831975408116,0.002019935868475661,0.004632146194336037,-0.014305902185473791,-0.00029544403418920324,-0.0007503611877884422,0.001321622509775879,0.0,0.0,0.0
1.4013039260507396e-05,4.301762992045914e-05,-0.00015465879870221817,0.0024858787859140924,0.003319664224614878,-0.015507301331351812,-0.00033547905570425167,-0.000798361520527856,0.0012752063237388245,0.0,0.0,0.0
1.920379837806715e-05,3.7702602505266076e-05,-0.0001531563022523406,0.0008672553194111234,0.002202818316775109,-0.015541776904055003,-0.0003567494419370224,-0.0007514848371075055,0.0013452415527501489,0.0,0.0,0.0
1.3724530715120108e-05,2.936473169465685e-05,-0.00015118258955378513,0.0014658739065999556,0.0015268126792556663,-0.015954792785974115,-0.00015810940387491515,-0.0006913765158060516,0.0014359503651960675,0.0,0.0,0.0
1.3983985492007047e-05,2.2042937697731623e-05,-0.0001530983275215599,-2.9989904421808672e-05,0.002179589644779494,-0.015949845428182795,-7.79183950321808e-05,-0.0007488644473949464,0.0013259221121551701,0.0,0.0,0.0
6.775727299153243e-06,2.245704648716066e-05,-0.00016026651454362722,-0.0004434594047228089,0.0015910334835516477,-0.016400243377649452,-0.0002636289851730943,-0.0007138055493388846,0.0013361281279216318,0.0,0.0,0.0
1.32656894534006e-06,1.844913759942963e-05,-0.00015482903373802053,0.0006066811787629312,0.0015483495488846572,-0.016657030657051757,-0.0002133169945297556,-0.0006577011713025491,0.001359585226059842,0.0,0.0,0.0
3.6360198516516044e-06,1.675411096045441e-05,-0.00015858298753561992,-0.0013265518284483737,0.0015590588829481387,-0.015529621742842037,-0.00026667930160561947,-0.0005133057562260965,0.0013028657102317719,0.0,0.0,0.0
-5.285590019793938e-06,1.6637276334732454e-05,-0.000161605607374678,-0.0007268680989225846,0.0035594446184597445,-0.015410172507844155,-0.00035103053347225596,-0.00046779089758279833,0.00129964275737199,0.0,0.0,0.0
-6.04797933730213e-06,2.5029744861360034e-05,-0.000152802181688498,-0.0012302552007395218,0.0028431013681474125,-0.015413360933566036,-0.0002994665355770404,-0.0005432948988279902,0.001182830599965893,0.0,0.0,0.0
-8.901039864218422e-06,2.6054377463106874e-05,-0.00014973764744196668,-0.0005245195480796142,0.002588398319983083,-0.015183547609635526,-0.00034612806734604504,-0.0005810633786513456,0.0011874506874896217,0.0,0.0,0.0
-7.1869793336290595e-06,2.6606066751752484e-05,-0.00015453553784453122,-0.0010415473311975586,0.0037467020946796476,-0.017114504386539803,-0.0003565398141399718,-0.0005010897339513096,0.0013172102159770666,0.0,0.0,0.0
-8.76791545845811e-06,3.191359146850178e-05,-0.0001621416489940209,0.0003124421689202132,0.0036021042297641145,-0.016593036990838146,-0.0003263632829288265,-0.0003867961376877049,0.0012734550251155357,0.0,0.0,0.0
-2.9023776792022414e-06,3.252691396336782e-05,-0.00015734269574292677,-0.0007971966796732146,0.0032554201605384196,-0.01667498622168998,-0.00034688916345225793,-0.0004946648657466892,0.00132013151536543,0.0,0.0,0.0
-5.44277088015085e-06,3.2480512500781153e-05,-0.00016177587674682172,-0.0005351909607224392,0.0025098516824654912,-0.01764581053684855,-0.00038727791610132815,-0.0003838875402447276,0.0012371553833292242,0.0,0.0,0.0
-5.4756871771610035e-06,2.9127403930856554e-05,-0.00017177521964816664,-2.164720435939148e-05,0.0014996545244006067,-0.01796134761387896,-0.0005658783991621804,-0.0003199034929413798,0.0014264891900919404,0.0,0.0,0.0
-2.8163364693433364e-06,2.136305801066824e-05,-0.00016801191907751762,0.0010572919836313807,0.0015948565837423758,-0.018055768473398653,-0.000584608089192494,-0.0005289485115956242,0.0013650355581968543,0.0,0.0,0.0
4.229581172520014e-06,1.9075313805508264e-05,-0.0001793523884561067,0.0020301494703630057,0.002941471969441593,-0.019269958978923873,-0.0004841199043073151,-0.0004418347658685372,0.0011909384708031663,0.0,0.0,0.0
1.2695580368586839e-05,2.4810494660636584e-05,-0.00018948850973949364,0.001313789518057942,0.002691942964752466,-0.019800102216191887,-0.0005153120864035529,-0.0004345512388304569,0.001124822316349883,0.0,0.0,0.0
1.2335974064619407e-05,2.4679785208681924e-05,-0.00018499945827262897,0.0017316889646642754,0.0024253104323879115,-0.020318554598108378,-0.0006013574219644616,-0.000523881853785952,0.0012260623986289686,0.0,0.0,0.0
1.5503198364718288e-05,2.5381142816464546e-05,-0.0002018530110235102,0.0008184231986647602,0.002857273491202544,-0.02046812550160148,-0.0006350120516734027,-0.0005723040419588522,0.0012893512817636692,0.0,0.0,0.0
1.1564394569340149e-05,2.6120689008163082e-05,-0.00019705048897451742,0.00019335578494906165,0.004616655803885275,-0.01948879873024478,-0.0007283645755323207,-0.0006346019823401405,0.0012849529074591209,0.0,0.0,0.0
6.6581323929056015e-06,3.4976133649564416e-05,-0.00019069310696633393,0.0006042811060589687,0.004085398337150324,-0.0203519674418066,-0.0006673064104365687,-0.0006250281003779533,0.0011347877539344975,0.0,0.0,0.0
6.510770821999869e-06,3.904309237212879e-05,-0.00020265324105966156,0.0009366754971903198,0.0034545362007172044,-0.019703736355861815,-0.0005251795097830761,-0.0005877526158531637,0.0011711578945852895,0.0,0.0,0.0
7.641807992180773e-06,3.563734450480693e-05,-0.00019332899614476064,0.0021092043763613175,0.00521528850092759,-0.01911143735625326,-0.00045780853117952406,-0.0006341780908793301,0.001177805090652533,0.0,0.0,0.0
1.3830155842313063e-05,4.250088364387357e-05,-0.0001868614734156313,0.0023169259993829593,0.0045243031233066725,-0.019250699817891983,-0.00047672722789977986,-0.0007202164025078388,0.0013050597612507722,0.0,0.0,0.0
1.8212462041622957e-05,4.3247891944457645e-05,-0.0001870043197462789,0.0019651301511477465,0.0028506091759182522,-0.019978825969305947,-0.00042660012955139957,-0.0007730426254169878,0.0012013405967531033,0.0,0.0,0.0
1.856347016444731e-05,3.527394770060906e-05,-0.00018964325031271327,0.0023673137883152466,0.0024648857578313203,-0.019507447776360126,-0.0005391878255723871,-0.0005201844044094724,0.0010792003965782956,0.0,0.0,0.0
2.156509638949372e-05,3.0356316031143e-05,-0.0001958789051932878,0.0016093335740955453,0.004080084849748979,-0.019563864776242286,-0.0004699726474696893,-0.000379749295959672,0.001036522107840425,0.0,0.0,0.0
1.814447149281077e-05,3.3941416663661716e-05,-0.00018770407973774645,0.002162413673107518,0.005761905115412604,-0.018598176256241935,-0.00040965687310389126,-0.0005749360066345026,0.0011142699784572423,0.0,0.0,0.0
1.9989067280121606e-05,4.612122724232176e-05,-0.000187608080355317,0.003764695025465163,0.005578679436026941,-0.0164422967874204,-0.0003853430414947007,-0.00061496974138324,0.0010470139787553,0.0,0.0,0.0
2.922601780930666e-05,5.1485059609845827e-05,-0.00017735036333366296,0.001951583084850251,0.006114021257096154,-0.015543581744764607,-0.0004164905618803037,-0.0006343839769167014,0.001070409334138488,0.0,0.0,0.0
2.364184891401475e-05,5.419511194081602e-05,-0.00016081664320566767,0.002645187877306488,0.006268564662334626,-0.013886564309136075,-0.0005323311802147385,-0.0007798871322700157,0.0009735289015467471,0.0,0.0,0.0
2.5478914050357985e-05,5.9472425826466796e-05,-0.0001519454715784935,0.0013989776016600244,0.006101605055616445,-0.012471244091489036,-0.0005238940380245204,-0.000599914662307768,0.0012000661228707406,0.0,0.0,0.0
1.960887109644196e-05,5.992608347205694e-05,-0.00013754389095713956,0.0006413406191805652,0.004578852125910603,-0.011380971741883001,-0.0004957872789563933,-0.0006220451558149242,0.0011549947571092092,0.0,0.0,0.0
1.3066560400714862e-05,5.3624557220354236e-05,-0.0001276367824436841,-0.0005961539191056779,0.003188836537058232,-0.01227233454794127,-0.0004797204989101437,-0.000631053727045368,0.001106366724322426,0.0,0.0,0.0
3.412237955326915e-06,4.293100871235932e-05,-0.00012621885346736627,-0.00015070926183144084,0.0023271436525477,-0.012892682270850086,-0.00045383726624167867,-0.00065600836894074,0.001016493699873568,0.0,0.0,0.0
9.723919418198446e-07,3.237935289157186e-05,-0.0001240590190881479,0.0006816088480556035,0.0028793080805653137,-0.011537390523338536,-0.0004243801484996406,-0.0005647247836690515,0.0009719717079064317,0.0,0.0,0.0
3.6902994248057944e-06,2.9607459537086487e-05,-0.00011581815886088295,0.0015219886663451144,0.003850306419860978,-0.010719583416695476,-0.00035403882307762655,-0.0003782509813585218,0.0010289719461981288,0.0,0.0,0.0
9.353473567236629e-06,3.371182004361597e-05,-0.00011040857634439584,0.0012359529720542325,0.0035596795419689633,-0.009256332328483418,-0.00048216574536356287,-0.0001936735891313832,0.001004209221804274,0.0,0.0,0.0
1.0876813202811366e-05,3.4682885472762175e-05,-0.00010145976738594605,0.0017783400999505784,0.002768083476410057,-0.010205999407234195,-0.00041725816711329824,-0.0003901633307182716,0.001000294949571286,0.0,0.0,0.0
1.4364578166231112e-05,3.1155631641619775e-05,-0.00010178204931411484,0.0013707520817217347,0.0028489481392306106,-0.009458440546881452,-0.0003253040813721361,-0.00032617141973199075,0.0010131470739194336,0.0,0.0,0.0
1.3666928109114597e-05,2.9049785833771193e-05,-9.562476222516717e-05,0.0020692412537151074,0.004879345641781605,-0.010305340039933381,-0.0003632723375840292,-0.0004422569866567504,0.0009392421787445796,0.0,0.0,0.0
1.789825613201602e-05,4.0631184643688934e-05,-0.00010278673573367283,0.003547438338246962,0.0047049785095223855,-0.009973475794835412,-0.0005782957921539179,-0.0003870921706808346,0.0007809527900388919,0.0,0.0,0.0
2.6612865039998053e-05,4.3664655250432845e-05,-0.0001008107114580792,0.0042099532235085405,0.0038676810017888334,-0.008353435774315333,-0.0006528375442845264,-0.0003936827156053891,0.0006704836358612178,0.0,0.0,0.0
