timestamp,topic,header.seq,header.stamp,header.frame_id,t,is_single_rotor_thrust,collective_thrust,bodyrates.x,bodyrates.y,bodyrates.z,thrusts,poses
1741288014.517761,/flightgoggles/agiros_pilot/mpc_command,38173,1741288014511590719,,1741288014.5115907,True,8.16484705453292,-0.052759241264905415,-0.15768052947939032,-0.0753208119152944,"(2.0410475560232673, 2.141776346486951, 2.0737390974728713, 1.9082840545498299)",
1741288014.5275187,/flightgoggles/agiros_pilot/mpc_command,38174,1741288014521589756,,1741288014.5215898,True,8.165225851425113,-0.05534319441153041,-0.150793962358374,-0.07633306010947696,"(2.035902499861343, 2.1432804173393323, 2.0775190065797235, 1.9085239276447132)",
1741288014.5376863,/flightgoggles/agiros_pilot/mpc_command,38175,1741288014531579971,,1741288014.53158,True,8.16571612873216,-0.057833826551355515,-0.14362062543590814,-0.07231645614705415,"(2.035822136385773, 2.1487198421731737, 2.078182232185628, 1.9029919179875874)",
1741288014.5474224,/flightgoggles/agiros_pilot/mpc_command,38176,1741288014541618824,,1741288014.5416188,True,8.16626351973277,-0.06018448488541193,-0.13598060818651417,-0.07341964848844867,"(2.0327467573701727, 2.148162435467509, 2.081433223103233, 1.9039211037918555)",
1741288014.5577402,/flightgoggles/agiros_pilot/mpc_command,38177,1741288014551562786,,1741288014.5515628,True,8.16686402524568,-0.062487872146576494,-0.1282299419451572,-0.07387427767645238,"(2.031099637262238, 2.1472610229324967, 2.0840118291255876, 1.9044915359253576)",
1741288014.5674465,/flightgoggles/agiros_pilot/mpc_command,38178,1741288014561581850,,1741288014.5615819,True,8.167569412745614,-0.0647176877389673,-0.12041892106486071,-0.07367857747689824,"(2.02875072297737, 2.148307978676625, 2.085919617046605, 1.9045910940450133)",
1741288014.5768576,/flightgoggles/agiros_pilot/mpc_command,38179,1741288014571561813,,1741288014.5715618,True,8.16832549274888,-0.06677386693268524,-0.11251070441685693,-0.07459042783023256,"(2.025354845861036, 2.1484190956561706, 2.088314101108385, 1.9062374501232877)",
1741288014.5874407,/flightgoggles/agiros_pilot/mpc_command,38180,1741288014581579924,,1741288014.58158,True,8.169156272180162,-0.06865424902313261,-0.10459885275059053,-0.07717393253481024,"(2.0195853757601046, 2.147977613285488, 2.0929430019719932, 1.9086502811625763)",
1741288014.5975351,/flightgoggles/agiros_pilot/mpc_command,38181,1741288014591570854,,1741288014.5915709,True,8.170054531107395,-0.07037592746791213,-0.09696196612818872,-0.0839191374438674,"(2.009092355776854, 2.1447343826081258, 2.106760141366932, 1.9094676513554831)",
1741288014.60811,/flightgoggles/agiros_pilot/mpc_command,38182,1741288014601580620,,1741288014.6015806,True,8.170995044534372,-0.07231495518140511,-0.0889125143632737,-0.0861476957249207,"(2.0010373227259532, 2.146811017934144, 2.1185527486595075, 1.9045939552147684)",
1741288014.6168602,/flightgoggles/agiros_pilot/mpc_command,38183,1741288014611571312,,1741288014.6115713,True,8.171962970524097,-0.07425104017219936,-0.07999894101950604,-0.08316253225249887,"(1.9953539348249414, 2.1556882638619115, 2.1190012484909366, 1.901919523346308)",
1741288014.6267366,/flightgoggles/agiros_pilot/mpc_command,38184,1741288014621563673,,1741288014.6215637,True,8.172932698619132,-0.07566099951992318,-0.07059891177101515,-0.07995726873386926,"(1.9904138302732821, 2.1643509034802437, 2.1182972217083957, 1.8998707431572102)",
1741288014.6366262,/flightgoggles/agiros_pilot/mpc_command,38185,1741288014631550789,,1741288014.6315508,True,8.173835956071239,-0.07668790287170194,-0.06069734341458905,-0.07565604340551584,"(1.9912484465346592, 2.1693071708721203, 2.117243546710749, 1.8960367919537102)",
1741288014.6470804,/flightgoggles/agiros_pilot/mpc_command,38186,1741288014641575575,,1741288014.6415756,True,8.174712230003077,-0.07761684076765277,-0.050633728159168404,-0.07875785137507993,"(1.9865231698184314, 2.1667387679854, 2.121538136929759, 1.899912155269487)",
1741288014.657111,/flightgoggles/agiros_pilot/mpc_command,38187,1741288014651589394,,1741288014.6515894,True,8.175602763817473,-0.07836167162955472,-0.040633066705778514,-0.07794453679592671,"(1.9828295039220407, 2.1699304537342603, 2.1215049886072728, 1.9013378175538984)",
1741288014.6677775,/flightgoggles/agiros_pilot/mpc_command,38188,1741288014661586285,,1741288014.6615863,True,8.176448261089881,-0.0787962496546036,-0.030303051260555856,-0.08125961905978413,"(1.9796698882897603, 2.16535399625056, 2.1223231845970187, 1.9091011919525414)",
1741288014.6780288,/flightgoggles/agiros_pilot/mpc_command,38189,1741288014671583176,,1741288014.6715832,True,8.177310384968003,-0.07898767748550027,-0.02048914696810171,-0.08129715380467334,"(1.9771522742280265, 2.1657718457998687, 2.1216059055554792, 1.9127803593846273)",
1741288014.6879644,/flightgoggles/agiros_pilot/mpc_command,38190,1741288014681570530,,1741288014.6815705,True,8.178148476377999,-0.07890231943898851,-0.011154007031146664,-0.0742780342938914,"(1.9792296218021983, 2.1741418108442496, 2.119119517690775, 1.9056575260407749)",
