angular_rates.x,angular_rates.y,angular_rates.z,thrust.x,thrust.y,thrust.z
-0.0215905700654012,0.0235290276209301,-0.0046093416992255,0.0,0.0,8.211075732602477
-0.0223713053872576,0.0050154191823753,-0.0083753056465255,0.0,0.0,8.211074105682606
-0.0230713027780561,0.0239397734010481,-0.0077094667057486,0.0,0.1326531204164562,8.211071559274453
-0.0235867309549624,0.0242957933276926,-0.0081669720003171,0.0,0.0,8.211072974910646
-0.0239731449243829,0.0244176932531724,-0.0038587590872221,0.0,0.0,8.211071172344802
-0.0243381137281832,0.0246280735177149,0.0543653116946332,0.0,0.0,8.211064425589793
-0.0248170456858674,0.0247815942377832,0.0008167622848128,-0.1564072886275951,0.0,8.211050751631753
-0.0252612111189573,0.0251010403120913,-0.001512065518613,-0.0825058932413376,0.0,8.21105327130927
-0.025521542216798,0.025570671543372,-0.0058000448615772,0.0,0.0,8.211061616395426
-0.0256413442224746,0.0259810808920594,0.043435321727622,0.0,0.0,8.21109052911399
-0.0252271092397422,0.0263447633868113,0.0020395989954785,0.0,0.0,8.21114876895449
-0.0143197250473279,0.026220778586573,8.823635697651736e-05,0.0,0.0,8.211216000556915
-0.0230113576159433,0.0259277783801572,0.2047413502160965,0.0,0.0675772063588649,8.211287908118651
-0.0216207305966374,0.025222592781613,0.0278789302539686,0.0,0.0,8.211351784272113
-0.0203176706080317,0.0240757304096004,-0.0175382374967887,0.0,0.0,8.211394690188826
-0.0194112250504715,0.0233562804339035,-0.0086968800336004,0.0,-0.1277122195840886,8.211433356262908
-0.0188018026460494,0.0226625202491573,-0.00635409510405,0.0,0.0,8.211459868387106
-0.0185063743437019,0.0217013504891267,-0.0088904113677488,0.0,0.0,8.211473009664498
-0.0184139132166762,0.0210593440891817,-0.00704005161035,0.0,0.0,8.21147747472359
-0.0185078175698904,0.0204067012049546,-0.0072246147719721,0.0,0.0,8.211477623587047
-0.0185889441448011,0.0196827598045191,-0.0049051091369226,0.0,0.0,8.211489880825873
-0.0182719181905928,0.0191693884832022,-0.102893477327463,0.0,0.0,8.211512581748789
-0.0174822506956627,0.0188349999499175,-0.0049236411100218,0.0,0.0,8.250848100183582
-0.0167657514107079,0.0183641993001517,-0.0011296466819038,0.0,0.0,8.211560287574668
-0.0162726137218375,0.0175189601587633,0.0030274264525812,0.0,0.0,8.211563207706876
-0.0159499949501521,0.0170471378350701,0.0040920726554349,0.0,0.0,8.211569178810532
-0.0153195751353206,0.0167394598990223,0.0126394286263714,0.0,0.0,8.21158245057702
-0.0142319209310538,0.0164746714371071,0.0129342874879671,0.0,0.0,8.211594968405938
-0.0129351679865811,0.0164456746377637,0.0094695113374763,0.0,0.0,8.21160749829131
-0.0117375231492361,0.0167280850761208,0.0070302379945717,0.0,0.0,8.211626914248598
-0.0105228872968837,0.0,0.006308874456012,0.0,0.0,8.211641615268096
-0.0093735893752585,-0.0040252011528665,0.003412614639027,0.0,0.0,8.211647025924648
-0.0084024479315577,0.0,0.0043839691815774,0.0,0.0,8.211650429876343
-0.007817640893166,0.0148870249829793,-0.0111149480118775,0.0,0.0,8.21166309048797
-0.1319516241272331,0.0142080868890983,-0.0102128873028458,0.0,0.0,8.435155587707653
-0.0068389270206755,0.0,0.0009593811346053,0.0,0.0,8.21169355123081
-0.006489368448561,0.0129883522074562,0.0008308096908221,0.0,0.0,8.281113668736104
-0.0060959176062223,0.0120419084950521,0.0032614106579437,0.0,0.0,8.211714032149176
-0.0056533136237595,0.0111227592947582,0.003551785976078,0.0,0.0,8.211716695592118
-0.0051340884973542,-0.1954400695993227,0.0070938348164197,0.0,0.0,8.2613379073155
-0.0048098377740224,0.0083187842347648,0.0105886792207362,0.0,0.0,8.203211592650835
-0.0045907628064248,0.0063276527461989,0.0034676880880953,0.0,0.0,8.211713622329825
-0.1003820538392831,0.0045334690051513,0.0022025366972208,0.0,0.0,8.211706378288536
-0.0035497104569787,0.0031623381871808,-0.0009951323221331,0.0,0.0,8.21169971749735
-0.0118339978286741,0.0023457547286462,-0.0073347529835558,0.0,-0.1514260121534648,8.211685786913357
-0.0025995083134487,0.0015306939635348,-0.0047940568623677,0.0,0.0,8.211667666988866
-0.0019247816913791,0.0003088826959862,-0.0003560611874359,0.0,0.0,8.211646651766127
-0.0011574549722201,-0.0015228241793834,-0.0037565095124394,0.0,0.0,8.21162376879186
-0.1308984615644492,-0.0037821461581975,-4.414194824514314e-05,0.0,0.0,8.211597704999537
5.842785585726418e-05,-0.0059464733195872,-0.0013988078973642,0.0,0.0,8.211567934493251
0.0004228659651106,0.0725229434565122,0.0021277045324662,0.0,0.0,8.211538647399099
0.0005440954609223,-0.0094585854596797,-0.0030075589975817,0.0,0.0,8.211513160538711
0.0008825718502306,-0.0104789261222723,-0.0461600142982237,0.0,0.0,8.21148782477923
0.0113794432329122,-0.0046988644980005,0.6853529388226214,0.0,0.0,9.617886713271956
-4.743907424600561,-0.8993389613391822,0.4050336966847535,0.0,0.0,14.468724286079606
-4.139831298181813,-0.5790778396683758,0.1688460025948897,0.0,-0.0419709925286626,9.612416407581566
-4.404859218964656,-0.707766930703901,0.2590730482591074,-0.0788313544094127,0.0,10.888743966385048
-4.629055643634051,-0.5709159600545831,0.2707713778936912,0.0,0.0,10.122633269037236
-4.656599388833097,-0.6013160805996745,0.30346367162245,-0.0095205423808742,0.0,9.978811409319526
-4.655733892460649,-0.5927859161354018,0.3329254062799739,0.0,0.0,9.804412472480774
-4.625754960447859,-0.5823883485722464,0.3447496462712262,0.0,0.0,9.958686780175448
-4.6323036202672805,-0.5654396902489156,0.3674800947148531,0.0580147147056041,0.0,10.135779506599173
-4.504203325580801,-0.5530241711171283,0.3943353471128117,0.0,0.0,10.375707070408232
-4.42551652236125,-0.5277880761488952,0.4178593304685474,0.0,0.0,10.639674220280371
-4.333153059591849,-0.5078191513499375,0.4456438469958536,0.0,0.0,10.930037114133388
-4.229278672011678,-0.4885110988066315,0.4686902574897697,0.0,0.0,11.231161165513535
-4.324449742146614,-0.4711902289212792,0.4970426331164084,-0.0763641987687717,0.0,11.5396354149388
-3.981842187979775,-0.4559208541157746,0.5235278795178601,0.0,0.0,11.84566267299987
-3.839469813276311,-0.444382285988963,0.5475308843727841,0.0,0.0,12.142979443218586
-3.685853485848529,-0.4370241417442703,0.5726153756500835,0.0,0.0,12.43096601100473
-3.520941710040641,-0.4314666427412154,0.5991448146378239,0.0,0.0,12.66475862184285
-3.34527908620499,-0.4289715109819668,0.6329718760921151,0.0,0.0,12.873617310248443
-3.1610426550429622,-0.4313545216317372,0.6685885280007663,0.0,0.0,13.0565807628778
-2.96849895354475,-0.4397868021794977,0.7051519058716952,0.0,0.0,13.213360864985802
-2.7662200939584096,-0.4558624043486983,0.7420450858966423,0.0,0.0,13.341607924855785
0.0,-0.4797795710543943,0.7749332057640304,-0.0400486817313956,0.0,13.440984954282984
-2.3381838300740894,-0.5114589505841208,0.8289742961272106,0.0,0.0,13.507862321890624
-2.1126845229159046,-0.5521351826565991,0.8385080452167081,0.0,0.0,13.547652262818938
-1.8804049049491205,-0.5746515205087289,0.8807002196637932,0.0,0.0,0.0
-1.6456366437085903,-0.6645764503487945,0.9169746769663816,0.0,0.0,13.543614683056482
-1.3963095446951068,-0.7366519551905985,0.9563613602701704,0.0,0.0,13.481257557903763
-1.1650120105077646,-0.8175485628013093,0.9953021788635568,0.0,0.0,13.356577349903755
-1.0385025631671343,-0.9094827166873364,1.0382433576403969,0.0,0.0,13.193935388420057
-0.6500031217447022,-1.011297999121755,1.0790224512964366,0.0,0.0,12.991509393130604
-0.4430761226930058,-1.121847799369737,1.1166276079238435,0.0,0.0,12.72489459600736
-0.2271890621264981,-1.7919848331221009,1.1456466155452378,0.0,0.0,12.154788603059025
0.0052782988546139,-1.9322353347257133,1.1759880537898837,0.0,0.0,11.774534784898028
0.2393470505111859,-2.562159164096004,1.200771381109314,0.0,0.0,11.12055598762951
0.5815726927286444,-2.9944994196559347,1.2424496264434255,0.0,-0.0734489141692521,10.020439303600888
0.8544358344404734,-3.0255806520627804,1.267178952290409,0.0,0.0,9.255256414714598
1.153777440520111,-3.3913692068985988,1.3069607478454903,0.0378599711997356,0.0,8.174870433816917
1.504971091996135,-3.40263717449753,1.3426332850565017,0.0,0.0,7.35592738554419
1.6772493563874322,-3.6011994635304743,1.367113346426799,0.0,0.0,6.629698479827902
1.973922605770844,-3.61120481624966,1.3800066905286252,0.0,0.0,5.879291254134545
2.150420220224853,-3.665749461494175,1.3844178983671618,0.0,0.0,5.298363556271342
2.229133243838409,-3.68592250222968,1.390401041947511,0.0,0.0,4.906385728716186
2.3597874145255195,-3.4807465288592847,1.4554940124808724,0.0,0.0,4.768029664278803
2.4318005191719667,-3.5116510632678324,1.3394520862811994,0.0,0.0,4.359035138785032
2.5648469675492107,-3.15203280844974,1.309428546653468,0.0,0.0,4.422475792603267
2.6174960376751395,-2.7596492606667216,1.2697681339440097,-0.0108058216107418,0.0,4.508077049247083
2.6572559659715487,-2.303989442760236,1.2126259048458836,0.0,-0.2700297049703999,4.650970668915042
2.768706024096598,-2.2875279609425307,1.1735110902227064,-0.029692489801159,0.0,4.209049241713613
2.784679565690409,-1.815564439287348,1.038090342692615,0.0,0.0,4.391689540449931
2.874048705132004,-1.415830463485105,1.0995890823615475,0.0,0.0,4.487572704568691
2.902867506972734,-1.3846448155446929,1.0736387207392155,0.0,0.0,4.186936468228742
2.9153052829139483,-0.9925485184160636,1.035948284886495,0.0,0.0325578663947772,4.194964537169471
2.9221954944792183,-0.670331685096196,1.0025735398322906,0.0,0.0,4.162363338996392
2.9374177444195144,-0.375980834689841,0.980715900141336,0.0,0.0,4.1100083689613145
3.016746757406386,-0.3359392044795461,0.7367358502244952,0.0,0.0,3.78155625991715
2.977803723294976,0.1054651667253707,0.9284586585360816,0.0803857809596308,0.0,3.999088696453656
3.0498950040216712,0.1453384306883472,0.8991187087111837,0.0,0.0,3.703368207082935
3.069857226222927,0.3505044340875325,0.8731823376959035,0.0,0.0,3.6674676446923806
3.1302824110099565,0.3853685472112843,0.9793709776952642,0.0,0.2232379981938669,3.4290192288414056
3.095531514369642,0.666955872989512,0.8626669471132901,0.0,0.0,3.631211339209472
3.1412465416503044,0.8536904688921214,0.85541633733465,0.0,-0.0437678780369706,3.437735631221871
3.141355640063712,0.9094591168826612,0.8453205076285256,0.0,0.0,3.4976993161972416
3.142472275651912,0.9791839568652848,0.8526048106231036,0.0,0.0,3.42354893441437
3.1921105614102427,1.0297678456311563,0.8472729590712044,0.0,0.0,3.3018740033831384
3.143058225634222,1.2150476934286392,0.8376878431453787,0.0,0.0,3.428115803397892
0.0,1.257834364773138,0.8361622755069675,0.0,-0.0282623025311065,3.4419791136937654
3.1916113619517628,1.4312941267853738,0.8501478167854291,0.0,-0.1009549656556836,3.481972972284044
3.1811225288012794,1.4261750773168438,0.8545929021538465,0.0,0.0,3.58478092970994
3.167291654558323,1.494588270223975,0.864449358511223,0.003898131369824,0.0,3.692462411229741
3.20188283785092,1.511332748970764,0.8739540646187323,0.0,0.0,3.791551739146051
3.1412024271257133,1.6101045841065929,0.9055233826117228,0.0,0.0,3.930311381354612
3.209597508210156,1.6636426359236254,0.9181467180960228,0.0,0.0,4.128841897604932
3.22818083586381,1.6877894626308787,0.930352565781034,-0.2328665018584469,0.0,4.311911360419378
3.2159765188286835,1.7772828111915606,0.9568934274576724,0.0,0.0,4.52772494940137
3.213352170771895,1.8273682369781752,0.9849266351012884,-0.0107103878605024,0.0,4.746035186433225
3.2107857317570145,1.869857926331037,1.010026266980706,0.0,0.0,4.984121965169812
3.1887942805461544,1.9048243988762712,1.0369498161552306,0.0,0.0,5.049580149868921
3.22677247844203,1.911725413342658,1.0782983367596288,0.0,0.0,5.453175777327625
3.129756011237563,1.9458293736791568,1.1278448407117598,0.0,0.0,5.683611561424542
3.12077282129662,1.9664444285295903,1.1280163864095538,0.0,0.0,6.384334475763682
2.9663784752000595,1.8309103342475788,1.1327060340303263,0.0,0.0,7.05301786472123
2.938535433953468,1.8123871167212084,1.131602296720656,0.0,0.0,7.741857246461956
2.828632916172681,1.7502665619537563,1.1384148894301789,0.0,0.0,8.356390118359801
2.7155651410061705,1.8003805545818587,1.1454230247898065,0.0,0.0,9.008831798889208
2.5932961935036416,1.6230833897871757,1.154544724514461,0.0,0.0,9.625755754489902
2.463741143901504,1.551247865532528,1.1552713316358962,0.0073355411083132,0.0,10.21408994239254
2.3258173635615207,1.4743555503521482,1.1574452246294975,0.0,0.0,10.767220724480666
2.179857991064755,1.3932122717634758,1.1628544030698698,0.0,0.0,11.283811751299258
2.0255392408963595,1.306909128761113,1.170968191699345,0.0008570637059138,-0.0928614256931051,11.761731322093867
1.8648808811518869,1.2169778873800672,1.223833534830188,0.0,0.2270707362866143,12.198941529869
1.696970662962668,1.1235551628211449,1.1727348876879926,0.0,-0.02939394959072,12.590997680484204
1.619622371192336,1.0274427625462568,1.180939539313555,0.0,0.0,12.938778003578983
1.340128326181622,0.9286596664439916,1.1894185576043936,0.0,0.0,13.241889706134652
1.1538743388552624,0.8284156949245065,1.1936685245188503,0.0,0.0,13.499161969353178
0.9616354935698274,0.7264753193953172,1.1999680381188549,0.0,0.0,13.708745953005518
0.7645757564013612,0.6233993036758126,1.211204532033057,-0.0003429281287065,0.0,13.872790032956154
0.5645894380739758,0.5190947459460173,1.216273469991081,0.0,0.0,13.990444278475405
0.3612531077869809,0.414946136002707,1.222380202897307,0.0,0.0,14.062267673353151
0.1556317139766603,0.3102809423272907,1.2274973092021642,0.0,0.1505074885452259,14.087226203530305
-0.0510282225017397,0.2083717218538009,1.236829448355924,0.0,0.0,14.06997296916536
-0.2571148457576392,0.1062367286253433,1.2382476425514273,0.0,0.0,14.008296995337894
-0.3552742030159132,0.0071125516124629,1.247187250416414,0.0,0.0,13.904693007180189
-0.6702773512113361,-0.0899603426874648,1.2556835336726655,0.0,0.0,13.76343657774769
-0.8770926998831963,-0.1826961012767694,1.2647079027173518,0.0,0.0,13.58808428181447
-1.072792513166113,-0.2733603877178497,1.2685176065195083,-0.061306130666699,0.0,13.58965679104101
-1.2680608823380086,-0.3603000185615456,1.2695909893602255,0.0,0.0,13.139218132821757
-1.4581427965687856,-0.442564022173918,1.2702749977942178,0.0,0.1518431233431085,12.877745344242644
-1.7461014355841191,-0.5024814143532244,1.273273208192088,-0.1206153588396392,0.0,12.553699809603264
-1.9261037895505504,-0.5748590232068319,1.280294326065217,0.0,0.0,12.24899775162796
-2.097846149935701,-0.6460391634226823,1.2835610236296278,0.0,0.0,11.927151120763115
-2.26156819179394,-0.713387432896228,1.2679302149704983,0.0,0.0,11.714779446734443
-2.417379264794064,-0.775163209260739,1.2885737080258688,0.0,0.0,11.266763708326142
-2.5645303888938056,-0.8324052409313868,1.2968393366854372,0.0,0.0,10.9366102621819
-2.7033305814678124,-0.8856376519384955,1.3092837093232883,0.0,0.0,10.609332934224811
-2.984007833158515,-0.919630139409216,1.3140919560116366,0.0,0.0578323985873336,10.187165462148304
-3.0204833080500086,-0.9615727158427572,1.319176277088954,0.0,0.0,9.87230748970089
-3.1544638374249705,-1.004845258587859,1.3176165337689154,0.0,0.0,9.58350649148794
-3.2531595512764504,-1.041967752879638,1.318079779241312,0.0,0.0,9.317628241662202
-3.3408215984235663,-1.0765852030906362,1.3103260037045446,0.0,0.0,9.09177621389685
-3.505050234653648,-1.0925322576302334,1.3105595737483764,0.0,0.0,8.76689322262227
-3.573748248401529,-1.113894026506424,1.319034216425636,0.0,0.0,8.50803353153674
-3.63249069515702,-1.1590299375827136,1.3213593724351285,0.0,0.0,8.341680692096633
-3.758443685824281,-1.1442043076904458,1.3185619009530027,0.0,0.0,8.054222849927807
-3.797118821271892,-1.15533157916546,1.3225691485990363,0.0,-0.1429165306561229,7.935983775262274
-3.796613157470828,-1.1691896471764422,1.3258580643444449,0.0,0.0,7.864938828401668
0.0,-1.168386500883673,1.3259983614042403,0.0,0.0,7.67533478372464
-3.836224706025264,-1.1696459285536889,1.3290091633992842,0.0,0.0,7.659609596930234
-3.9231508909076975,-1.17365748653267,1.3308699196322098,0.0,0.0,7.68804196500958
-3.912624623455952,0.0,1.3296454714424275,0.0,0.0,7.745312351619662
-3.953311174738409,-1.159124827071334,1.323122306206978,0.0,0.0,7.694222465079037
-3.9373056552111807,-1.1468820112943463,1.3331130052910944,0.0,0.0,7.801239007451231
-3.8858948950472216,-1.1389933178702207,1.344129824733808,0.0,0.0,7.943768175926537
-3.890897882056861,-1.1126605907673168,1.3376681854056491,0.0,0.0,7.990273565089846
-3.832832164038109,-1.0909275278777246,1.3416087773528036,0.0449325828994444,0.0,8.173295904699298
-3.7657049802822433,-1.074031947462533,1.3323453441169757,0.0,0.0,8.384222593309246
-3.6883362470545578,-1.0526698520367908,1.3278077388132552,0.0,0.0,8.609658401918296
-3.6019106296350496,-1.029087386162293,1.3261900286332298,0.0,0.0,8.847476358507604
-3.507335177537058,-1.0030233104230792,1.327653972101445,0.0,0.0,9.198306358932758
-3.4039333304346124,-1.0211484714272454,1.3285947044044546,0.0,0.0,9.341454400730836
-3.293078051839774,-0.9431529630552332,1.3263634088405458,0.0,0.0,9.764176763554648
-3.1715041088156486,-0.9098103750393368,1.289516464111319,0.0,0.0,9.83810557261374
-3.041488041042705,-0.8739143684344638,1.314813781533146,0.0,0.0,10.084301263151072
-2.9022808468634484,-0.8363794535857966,0.0,0.0,0.0,10.324319689988052
-2.739650203402731,-0.8270084676574201,1.2990446524659316,0.0,0.0,10.555958514562548
-2.552157127083699,-0.7551385238638064,1.2903356482071575,0.0,0.0,10.776686335546078
-2.43460613938878,-0.7131403686076397,1.2856051319242976,0.0427283766223577,0.0,10.938350268247042
-2.261096151884403,-0.6701163278690552,1.2829573192740698,0.0,0.0,11.179733113991643
-2.0799875345358445,-0.6251598188904227,1.2716161513948283,0.0,0.0,11.358207442880849
-1.890557977525457,-0.5789626100907543,1.2668330011373763,0.0,0.0,11.517154300008563
-1.681777145476868,-0.5926510797423614,1.268633410256837,0.0,0.0,11.61463358335029
-1.4913093788246763,-0.485450609137244,1.3656753067451208,0.1501771996114554,0.0,11.769798383100492
-1.2772453992512685,-0.502800730454707,1.2603392583641408,0.0,0.0,11.807802845854908
-1.0668495055668583,-0.4564149699413319,1.2525366331899936,0.0,0.0,11.86493956495988
-0.8499086695059301,-0.4096249508090379,1.2476165136834878,0.0,0.0,11.89949872106239
-0.635856718587322,-0.4601875001328915,1.241377496323086,0.0,0.0,11.835127502164289
-0.4062443341546399,-0.3044224216164175,1.229254842609904,0.0,0.0,11.884216552857897
-0.1924167728768951,-0.3462528237874635,1.2257939610227688,0.0,0.0,11.76077632020252
0.0299051606846449,-0.3016864091423569,1.2224362162286084,0.0,0.0,11.68124156981089
0.2116043192399015,-0.2580715215560222,1.2201795732452114,0.0,0.0,11.576711038628826
0.4536833392557168,-0.2971603163443084,1.2122152295402535,0.0,0.0,11.36404970496356
0.7016281666363663,-0.3191804877279932,0.0,0.0,0.0,11.29011646001142
0.8906089426535668,-0.214375928349621,0.0,0.0,0.0,11.098194233259498
1.2894697120707388,-0.2467979043108308,1.1935045680879324,0.0,0.0,10.841026771010297
1.3128708280128143,-0.1350520545742669,1.1925633680465697,0.0,0.0,10.629157491581712
1.4762402057401758,-0.1834648163074269,1.1829730777170206,0.0,0.0,10.167394029389357
1.715452414058709,0.0036490449528032,1.1790800571493114,0.0,0.0,10.161990101441972
1.863991481232265,-0.0971566469953718,1.1592465467841755,0.0,0.0,9.854610753843634
2.046974679808484,-0.0773357671548945,1.1596750819734212,0.0,0.0,9.608287221889348
2.2244204149337103,-0.0461416858750136,1.160856299610889,0.0,0.0,9.357221631017106
2.343492809597801,-0.2259269125608658,1.1508357480199205,0.0,0.0,9.067124975835352
2.553305540019981,0.0108595506360991,1.1517801459296628,0.0,0.0,8.861485039997678
2.655176994931921,-0.0433465889865241,1.1374472916138592,0.1276456134212083,0.0,8.595511968178872
2.797419188964335,-0.022060812818084,1.1390441726992364,0.0,0.0,8.370426510741112
2.8902815766971,0.0004512523990144,1.1385450236734045,0.0,0.0,8.153463305034235
3.056347705551792,0.0229766838725555,1.1276201147510545,0.0,0.0,7.94812024223072
3.172449276018932,0.0422158975701442,1.122992499077764,0.0,0.0,7.75653801548535
3.2299656452778835,-0.0217347735889664,1.1165743994914572,0.0,0.0,7.599483328203778
3.3738478907603744,0.0681520366416019,1.0305159602051934,0.0,0.0,7.426737942250272
3.414662529143954,0.005408066299289,1.1092443209929512,0.0,0.0,7.319947127689407
3.535428483697725,0.0864725514680954,1.1121883696540993,0.0,0.0,7.167703549375885
3.664963248095996,0.0215826122314562,1.0966414679970509,0.0,0.0,7.115122695113045
3.617948064495405,0.0208775435091945,1.0895010006227732,0.0,0.0,7.040251589724239
3.66490840129985,0.022311765097439,1.0806355911129863,0.0,0.0,6.989382983885762
3.70246170884526,0.0231525076165332,1.0665585148409005,0.0,0.0,6.957847194010881
3.729957168745593,0.0187445006196964,1.067244958041316,0.0,0.0,6.946054272054605
3.7476169523070433,0.012906832245177,1.061036789781594,0.0,0.0436269783905696,6.956619163437487
3.7557767994575526,0.0031580192530772,1.048741219067212,0.1633535865717585,-0.1254143825850552,6.988207354717506
3.753944743492408,-0.0102584656691307,1.043860260792182,0.0,0.0,7.038910245039268
3.742496472890157,-0.0257415669766067,1.3217016125742629,0.0,0.0,7.109544896234243
3.7214807493933706,-0.0430716670228362,1.0302015755566778,0.0,0.0,7.198269559628328
3.69108318327301,-0.0635320210481794,1.0251022820910842,0.0,-0.216864657103595,7.305221254699016
3.5919409853566164,-0.0847892504105263,1.013189141108803,0.0,0.0,7.42811729406589
3.691143941588268,-0.1081307776895447,0.994485723743627,0.0,0.0,7.564764146612869
3.5467806779508946,-0.0773351467283562,0.9879278375628352,0.0,0.0,7.714310514047469
3.480857051627235,-0.0463141270723452,0.9692515008170064,0.0,0.0,7.876079831143513
3.406081010532599,-0.1891246877834336,0.959368421002196,0.0,0.0,8.0474207193916
3.322221684765424,-0.1363978105142636,0.949894916450543,0.0,0.0,8.22731583814979
3.229855147513137,-0.2466535201163018,0.9364032785428176,0.0,0.0,8.414473301742758
3.1247409722691133,-0.2159849113888678,0.929050514262828,0.0,0.0,8.60099543225923
3.0163789521483766,-0.3002760441444096,0.9198367965418708,0.0,0.0,8.836708355416011
2.8877721459951897,-0.2145302183556467,0.9163989417872088,0.0,0.0,8.98320153598483
2.76617610135428,-0.553305289973003,0.7297206619486236,0.0,0.0,9.231363834203837
2.6129776472656285,-0.3199555607876999,0.9027299112412048,0.0,0.0,9.376395488496383
2.480316114369184,-0.406442120320474,0.8886205723746994,0.0,0.0,9.6063566999186
2.3015995797554325,-0.3661632756455175,0.8818091792167949,0.0361228034358423,0.1285990046702062,9.742151521087282
2.128734320347974,-0.384811044908047,0.8706485119800317,0.0,0.0,9.957161011081336
1.9508747909252608,-0.4041517977380366,0.8573239856976475,0.0,0.0,10.112446421055347
1.7642271453081202,-0.4206216213109196,0.8485211448254578,0.0,0.0,10.250869934824095
1.5682065285448026,-0.4322762282816013,0.8492584605574132,0.0,0.0,10.371050313132695
1.3638387179181315,-0.440730253768015,0.8504687465712701,0.0,0.0,10.472010879397754
1.1518208473411222,-0.4475131030803551,0.8359690487989918,0.0,0.1199416267534387,10.550016894842887
0.9329037990499618,-0.4500822167125915,0.8594902970559916,0.0,0.0,10.604410133715
0.6277303011034562,-0.3712111661835869,0.827739972706462,0.0,0.0,10.647552802008992
0.3626490976798895,-0.442928868666055,0.8276453587989531,0.0,0.0,10.681809468273538
0.1450024877537096,-0.3546996923774181,0.6444059797852377,0.0,0.0,10.601971504405784
-0.0073529486440341,-0.4233550097651787,0.822016672169749,0.0,0.0,10.5992772490808
-0.3526325221757853,-0.3246064971720276,0.8266940548789398,0.0,0.0,10.47368744436024
-0.4969471821506631,-0.3907226645965962,0.8134690039074995,0.0,-0.0633066210320199,10.406162377583623
-0.9207761402472886,-0.2861177560791467,0.8102206270913422,0.0,0.0,10.219652890988364
-1.111677802878427,-0.2637489784093962,0.8035565826449849,0.0,0.0,10.081157378598858
-1.3615826293798046,-0.2352956101981968,0.8068168110052387,0.0,0.0,9.89446651047474
-1.607479736682691,-0.2042725817312089,0.7926388788010674,0.0,0.0,9.688571180855163
-1.847509999211642,-0.1731910750504075,0.8073075883048895,0.0,0.0,9.465102240987964
-2.0802100750585386,-0.1426938881350578,0.795629799367803,0.0,0.0,9.04643928046791
-2.3065604371065493,-0.1094001630336111,0.7962951282877457,0.0,0.0,9.011938158750684
-2.5245541495490738,-0.0759898079028283,0.7968364998530247,0.0,0.0,8.742391823369406
-2.7326809921875697,-0.0429911205507805,0.795853026677411,0.0,0.0,8.561573520959397
