timestamp,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,t,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,velocity.linear.x,velocity.linear.y,velocity.linear.z,velocity.angular.x,velocity.angular.y,velocity.angular.z,acceleration.linear.x,acceleration.linear.y,acceleration.linear.z,acceleration.angular.x,acceleration.angular.y,acceleration.angular.z,acc_bias.x,acc_bias.y,acc_bias.z,gyr_bias.x,gyr_bias.y,gyr_bias.z,jerk.x,jerk.y,jerk.z,snap.x,snap.y,snap.z,motors
1743724733.7597847,65816,1743724733,756791353,world,1743724733.7567914,-3.0010193489498356,-3.000091445223182,1.1598107105080497,0.0012191771076790244,0.0005394938518823181,-0.716540786344311,0.6975439226734332,0.0006126251611734855,0.0016654905573721057,-1.1488895865116561e-05,-0.0014333752276343235,0.013283644212552941,-0.011482922211020484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724733.7693772,65817,1743724733,766719103,world,1743724733.766719,-3.0010135073740103,-3.0000755087048576,1.1598105891784978,0.0012591822473608987,0.0005928258773350114,-0.7165841947184992,0.6974992149796206,0.0005160280664556966,0.0014213316294830179,-1.366365534309122e-05,-0.002864152695718781,0.012773320134637127,-0.013755173177612127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724733.7796304,65818,1743724733,776770592,world,1743724733.7767706,-3.0010085626758727,-3.0000618677313278,1.159810450769778,0.0012972059127421979,0.0006502720495106594,-0.716629314683573,0.6974527365630119,0.0004202507799086219,0.001161161103426119,-1.3572349366491437e-05,-0.003663333927534777,0.01453614965252869,-0.010237120771736963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724733.7897387,65819,1743724733,786832094,world,1743724733.786832,-3.0010045707061894,-3.0000508653098734,1.159810317361118,0.001335175944518346,0.000713493540671913,-0.7166656924064186,0.6974152232062282,0.0003270782591196839,0.0008869291175332899,-1.205187106200322e-05,-0.0050257327877302705,0.012632884849049519,-0.005377786412977302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724733.799137,65820,1743724733,796867847,world,1743724733.7968678,-3.0010015151112017,-3.000042676907922,1.159810201255026,0.0013594394030327162,0.0007742529036027302,-0.7166778825201285,0.6974025847123136,0.0002378004968901406,0.0005997377928670796,-1.0223564038103418e-05,-0.004243520745339996,0.010733027563232057,-0.010425023009487996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724733.8096893,65821,1743724733,806898355,world,1743724733.8068984,-3.0009993442140668,-3.0000374030099866,1.159810097120399,0.0013833064794494356,0.000827515068753131,-0.7167225437713179,0.6973565780373524,0.00015330359858719986,0.00030128409565338855,-1.0387635280293944e-05,-0.00474354465804795,0.011403205141489646,-0.014507310134682582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724733.8198378,65822,1743724733,816894293,world,1743724733.8168943,-3.0009980148818354,-3.0000351548534345,1.1598099955766672,0.0014078514164028544,0.0008848912593925676,-0.7167752065245222,0.6973023291468177,7.312023878789288e-05,-7.054896072795978e-06,-9.590528640918783e-06,-0.005188823137594095,0.009501728213293863,-0.015545931380883888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724733.829473,65823,1743724733,826797485,world,1743724733.8267975,-3.000997479348896,-3.0000360020329904,1.1598099034435856,0.0014181989666311448,0.0009358713875941074,-0.7168241168877872,0.6972519618505786,-1.8779695633440625e-06,-0.0003233652913718614,-8.345256792596426e-06,-0.008686193840444865,0.005470306287766945,-0.007172863840681509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724733.8398328,65824,1743724733,836891651,world,1743724733.8368917,-3.0009976802508764,-3.0000400956060633,1.159809817238617,0.001390325856631112,0.000984014339811205,-0.7168604010392683,0.6972146471005977,-7.184703833238901e-05,-0.0006534883681361345,-9.925775235534703e-06,-0.013989224732495479,-0.005253011038587334,-0.01661682230624968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724733.849667,65825,1743724733,846804142,world,1743724733.8468041,-3.0009985421006475,-3.0000473802545797,1.1598097156123446,0.0013146268764266933,0.0010071067987044782,-0.7169135112432713,0.697160150101048,-0.0001288464651637111,-0.0009780151490322254,-1.2647364197017988e-05,-0.013823504440362792,-0.010368445563566536,-0.008808462730410558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724733.8593464,65826,1743724733,856879950,world,1743724733.85688,-3.0009999600060535,-3.000058050354379,1.1598095767149368,0.0012351624211587439,0.001024613661372433,-0.7169376193705449,0.6971354778462604,-0.00017284889383258994,-0.001299435203081227,-1.6245382848729852e-05,-0.011498046660542903,-0.004199246325361933,0.00029545835731064046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724733.8698218,65827,1743724733,866802931,world,1743724733.866803,-3.0010017579141177,-3.00007171549287,1.159809410630166,0.0011912536608113787,0.001048447107474587,-0.7169425063639647,0.6971304929795674,-0.0002033833181840066,-0.0016091548114843504,-1.8832328971195437e-05,-0.0018122971535165623,-0.0017968563140310129,-0.002939134739730135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
1743724733.8799057,65828,1743724733,876885414,world,1743724733.8768854,-3.001003869901278,-3.0000887283851854,1.159809216809152,0.0011892762660706772,0.0010394665910865273,-0.7169518546291903,0.6971208957382738,-0.0002272811558572895,-0.001921688532350313,-2.0300617090912036e-05,0.007331265218632951,0.0010089067544549212,-0.004959496834964815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
