timestamp,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,angular_rates.x,angular_rates.y,angular_rates.z,thrust.x,thrust.y,thrust.z
1743724766.9493153,69135,1743724766,949090074,uav/imu,0.01495817442985736,0.01595244482307218,0.0024249299995257557,0.0,0.0,8.211752492619427
1743724766.959728,69136,1743724766,959417561,uav/imu,0.013873805473080984,0.015356870367187218,0.001575810988657867,0.0,0.0,8.21176263786909
1743724766.9698398,69137,1743724766,969437192,uav/imu,0.012687722468959092,0.014539849181904815,0.0012537316717602096,0.0,0.0,8.211766761863506
1743724766.9792244,69138,1743724766,979003087,uav/imu,0.011417612948200496,0.013613490609156608,0.0017226148170698798,0.0,0.0,8.211761199478484
1743724766.9897768,69139,1743724766,989386713,uav/imu,0.01015546029665275,0.013223125172965335,-0.006171039100078957,0.0,0.0,8.211759838782092
1743724766.9999847,69140,1743724766,999451463,uav/imu,0.00875078616784477,0.012721395828583627,-0.005686811282331173,0.0,0.0,8.211758670933142
1743724767.009881,69141,1743724767,9470195,uav/imu,0.00701972176857925,0.012542880876555801,-0.010286618115155756,0.0,0.0,8.211766803507366
1743724767.0199542,69142,1743724767,19459189,uav/imu,0.005398309344436835,0.012103868514288199,-0.011300820915842445,0.0,0.0,8.211774470527665
1743724767.0300822,69143,1743724767,29538569,uav/imu,0.004166789710562691,0.011761018886456852,-0.012051270601280478,0.0,0.0,8.211768716014939
1743724767.039891,69144,1743724767,39347266,uav/imu,0.003234391458752031,0.011134855510503649,-0.005800159325552261,0.0,0.0,8.211757451901212
1743724767.0495605,69145,1743724767,49160150,uav/imu,0.0022777257549959104,0.01030807957348685,-0.008263793266877767,0.0,0.0,8.211745011159284
1743724767.060126,69146,1743724767,59551158,uav/imu,0.0009742891848419663,0.009238003111915008,-0.006395165538063493,0.0,0.0,8.211725954830028
1743724767.0702043,69147,1743724767,69715894,uav/imu,-0.0006457079375086037,0.008271635260316181,-0.003473758405069074,0.0,0.0,8.211701577705925
1743724767.0809257,69148,1743724767,80571716,uav/imu,-0.0025185552324324518,0.007717658884993326,-0.005138113489104008,0.0,0.0,8.211686351505485
1743724767.0908825,69149,1743724767,90511270,uav/imu,-0.004342267926535461,0.007377191237488633,-0.0039905303109752256,0.0,0.0,8.211669306462952
1743724767.1010985,69150,1743724767,100522281,uav/imu,-0.0063374072573241305,0.006642846390992984,-0.007314746440664025,0.0,0.0,8.211645654426832
1743724767.110047,69151,1743724767,109611977,uav/imu,-0.008689567885376604,0.006129130968030364,-0.004473301304974068,0.0,0.0,8.21162978485467
1743724767.119507,69152,1743724767,119188914,uav/imu,-0.01088240630163869,0.0055067818848389665,-0.0007345513752214658,0.0,0.0,8.211621061515295
1743724767.1288009,69153,1743724767,128705135,uav/imu,-0.012583746750905435,0.0043766645146022815,-0.006039677159321463,0.0,0.0,8.211608102694468
1743724767.1390343,69154,1743724767,138818847,uav/imu,-0.013969574096152841,0.003922173513504203,-0.006568031243654571,0.0,0.0,8.211590184941018
1743724767.149506,69155,1743724767,149174114,uav/imu,-0.015285076674497316,0.0032512706519333056,-0.005487875525508015,0.0,0.0,8.2115626743928
1743724767.1601424,69156,1743724767,159610789,uav/imu,-0.016799058423247935,0.002454695597055179,-0.0018112206453965306,0.0,0.0,8.211529237512952
1743724767.1697824,69157,1743724767,169433634,uav/imu,-0.018428207214140672,0.0007069991496556106,-6.780846166448999e-05,0.0,0.0,8.211506481568069
1743724767.1797366,69158,1743724767,179601779,uav/imu,-0.019905313886663598,-0.0016448182776581085,0.0024170676650083316,0.0,0.0,8.211486457657534
1743724767.1896782,69159,1743724767,189443023,uav/imu,-0.021496095743827402,-0.0032095789951361695,0.0042804275346053555,0.0,0.0,8.211446999622277
1743724767.1995277,69160,1743724767,199337564,uav/imu,-0.02323777074221438,-0.004603090915143679,0.0019505610183682964,0.0,0.0,8.211401184746983
1743724767.2091815,69161,1743724767,208958465,uav/imu,-0.024894948782839613,-0.005589649068291756,-0.0007177060627532907,0.0,0.0,8.211351187736199
1743724767.2196667,69162,1743724767,219408799,uav/imu,-0.026512735911370402,-0.006877341008314991,-0.0017045187735191755,0.0,0.0,8.211301190972755
1743724767.2297256,69163,1743724767,229507581,uav/imu,-0.0280053790346184,-0.008260287126086232,0.0003807460732993264,0.0,0.0,8.211252247112725
1743724767.2398016,69164,1743724767,239553005,uav/imu,-0.029303477213412473,-0.009766529040883046,-0.0041589040721206234,0.0,0.0,8.211203628263005
1743724767.24969,69165,1743724767,249353300,uav/imu,-0.030626677603687983,-0.011263081629095083,-0.006380978209374329,0.0,0.0,8.211148147178726
1743724767.2599864,69166,1743724767,259636181,uav/imu,-0.03207601419381049,-0.012729226143679693,1.9082487167771528e-05,0.0,0.0,8.21109834919968
1743724767.269128,69167,1743724767,268959096,uav/imu,-0.03336059029850429,-0.013944263463226287,0.0002971751300488702,0.0,0.0,8.211061028654042
