timestamp,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,t,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,velocity.linear.x,velocity.linear.y,velocity.linear.z,velocity.angular.x,velocity.angular.y,velocity.angular.z,acceleration.linear.x,acceleration.linear.y,acceleration.linear.z,acceleration.angular.x,acceleration.angular.y,acceleration.angular.z,acc_bias.x,acc_bias.y,acc_bias.z,gyr_bias.x,gyr_bias.y,gyr_bias.z,jerk.x,jerk.y,jerk.z,snap.x,snap.y,snap.z,motors
0.0,52647,1743724602,66755056,world,1743724602.066755,-3.000157052818691,-3.0023837819705053,1.1598134453803135,-0.0001955030093778,0.0009771399999796,-0.7154655807392427,0.6986472713418782,0.0011206759851007,-0.0067701816344546,-2.9546568447525404e-05,-0.0162305201169095,-0.0070201227945605,-0.0007093647665519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
0.0102436542510986,52648,1743724602,76744795,world,1743724602.0767448,-3.000145455041684,-3.002451689066469,1.1598131468730115,-0.0002794550274396,0.0010052534494724,-0.7154831476539665,0.6986292126683241,0.0012859029652742,-0.0068788094704793,-3.13074792385531e-05,-0.0135278927573311,-0.0127306594018195,-0.0093916248171736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
0.0197386741638183,52649,1743724602,86734772,world,1743724602.0867348,-3.000132167165428,-3.0025206651279843,1.1598128298086603,-0.0003746336461932,0.0010049322229786,-0.7154972769057208,0.6986146981715722,0.0014661244538519,-0.006978477249137,-3.530343468024359e-05,-0.0098207644307509,-0.0132601995034969,0.0054148796914595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
0.0293397903442382,52650,1743724602,96722841,world,1743724602.0967228,-3.000117048942525,-3.002590589440444,1.159812467529577,-0.0004487522818945,0.0009897801515895,-0.7154752990041356,0.698637184432366,0.0016587034799652,-0.0070649027810709,-3.872174940240499e-05,-0.0051378872537775,-0.0127412814215984,0.0088691506415543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
0.0391697883605957,52651,1743724602,106654644,world,1743724602.1066546,-3.000100085032444,-3.002660948035987,1.1598120728477377,-0.0005202752679823,0.0009589713797528,-0.7154434447208285,0.6986697983264578,0.0018573252457793,-0.0071387509083594,-4.211823648233035e-05,-0.0063601905259814,-0.0186286060237285,0.0073982928358689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
0.048877477645874,52652,1743724602,116689920,world,1743724602.11669,-3.000080931336899,-3.002732747169833,1.1598116423409102,-0.0006063240353362,0.0009171989100282,-0.7154195700922203,0.6986942320116765,0.0020642089915707,-0.007197702958456,-4.4379404362105e-05,-0.0044453210152995,-0.0158687620072989,0.0056118739794886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
0.0593841075897216,52653,1743724602,126695871,world,1743724602.126696,-3.0000597495252905,-3.0028048802994043,1.1598111963755562,-0.000672700690239,0.0008728672833718,-0.7153988826217897,0.6987154101062761,0.0022763549803144,-0.0072394858023176,-4.462575079083416e-05,0.0009169663154029,-0.0140268981937921,0.0032928581185016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
0.0697379112243652,52654,1743724602,136709929,world,1743724602.13671,-3.0000364170286007,-3.002877453674901,1.1598107437947784,-0.0007212186233524,0.0008269948628346,-0.7153965283580194,0.6987178279795698,0.0024905916948065,-0.0072663717462074,-4.632725884722071e-05,-0.0044576478903232,-0.0123669198979543,-0.0018373033496966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
0.0794551372528076,52655,1743724602,146729946,world,1743724602.14673,-3.000010922932088,-3.0029503051161472,1.1598102778579131,-0.0007885926833563,0.0008004310487368,-0.7154031181588082,0.698711038957,0.0027067902513956,-0.0072805945764704,-4.642450250515613e-05,-0.0080458416668203,-0.0159650740397987,0.0040626337879756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
0.0894877910614013,52656,1743724602,156706095,world,1743724602.156706,-2.999983370867498,-3.0030229487736,1.1598098140604078,-0.0008788246151237,0.0007788647759336,-0.7153874114208808,0.6987270372738471,0.0029287389035022,-0.0072809793935302,-4.69405563663247e-05,-0.0112196942020774,-0.0142769065911804,0.0001878084279483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0)"
