timestamp,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,t,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,velocity.linear.x,velocity.linear.y,velocity.linear.z,velocity.angular.x,velocity.angular.y,velocity.angular.z,acceleration.linear.x,acceleration.linear.y,acceleration.linear.z,acceleration.angular.x,acceleration.angular.y,acceleration.angular.z,acc_bias.x,acc_bias.y,acc_bias.z,gyr_bias.x,gyr_bias.y,gyr_bias.z,jerk.x,jerk.y,jerk.z,snap.x,snap.y,snap.z,motors_0,motors_1,motors_2,motors_3
0.0,2246,1743729324,922753096,world,1743729324.922753,-2.999541779133066,-2.997808539974616,1.1597985790740075,0.0009241152511451,-0.0016038579476846,0.9846089502688748,0.1747620917164561,-0.0107624161800147,-0.0049489753624629,7.614173317742426e-07,0.0157369188218176,-0.0099676370377386,0.0281911797521267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009053945541381836,2247,1743729324,932754040,world,1743729324.932754,-2.9996491032956585,-2.997858887742805,1.159798583769937,0.0009816902326352,-0.0015384862491409,0.9846345638234312,0.1746179975506242,-0.0106352548237935,-0.0052877405557816,1.3221365268093e-07,0.0138816313152119,-0.0066377605528309,0.0327346130070837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019577503204345703,2248,1743729324,942775011,world,1743729324.942775,-2.999755335067898,-2.9979127065841764,1.1597985877631056,0.0010218629171963,-0.0014767710619704,0.984664558728756,0.1744490806135524,-0.0104953149234203,-0.0056166385964991,1.5354711370482908e-06,0.0114837784871797,-0.0031960927285564,0.0412279330089859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029703617095947266,2249,1743729324,952798843,world,1743729324.9527988,-2.999860171585554,-2.997969812557319,1.159798607902374,0.0010457640928471,-0.001428910318246,0.984700447909142,0.1742466426657899,-0.0103463782855795,-0.0059353006213063,2.433555451598597e-06,0.0070429757713071,-0.006536733692576,0.0384224008795651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03938889503479004,2250,1743729324,962806225,world,1743729324.9628062,-2.999963327649871,-2.998029989741008,1.159798631976962,0.0010971295971669,-0.0014049698415119,0.9847304828426062,0.1740767029988768,-0.0101909764383782,-0.0062462673264129,1.0462631186478717e-06,0.0062761972295797,-0.0139521356197468,0.0262690574923242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04904651641845703,2251,1743729324,972740173,world,1743729324.9727402,-3.000064159472601,-2.9980928017819304,1.1597986371826217,0.001171114398892,-0.0013815122343689,0.984753248035146,0.173947579457839,-0.0100243839764839,-0.0065528708599659,-5.003760036963947e-07,0.0097619288141558,-0.0125197562071159,0.0276936349877261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.059363603591918945,2252,1743729324,982745409,world,1743729324.9827454,-3.0001640082990613,-2.998159133335436,1.1597986295104163,0.0012345710345168,-0.0013348464493355,0.984777280346013,0.1738113981694748,-0.0098414592679554,-0.0068587241903292,-9.200920597530038e-07,0.0158310662192731,-0.005965767497029,0.0381062716747899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0690755844116211,2253,1743729324,992758274,world,1743729324.9927585,-3.0002620643605287,-2.9982285597669085,1.1597986129508688,0.0012708044958321,-0.0012626486172752,0.9848101144891236,0.1736255429777599,-0.0096454917307123,-0.0071559566000681,-3.254589730897023e-06,0.0134283569611297,-0.0005012261013221,0.0353861410609905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0789189338684082,2254,1743729325,2732754,world,1743729325.0027328,-3.0003577687100225,-2.9983006506856613,1.1597985779514917,0.0012811129820033,-0.0011981099619073,0.9848382510575062,0.1734662576296577,-0.0094422442099873,-0.007439441495928,-4.509098168716256e-06,0.0116454892533912,-0.0003118973957043,0.0315123761427128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08958935737609863,2255,1743729325,12750864,world,1743729325.0127509,-3.0004518449879964,-2.998375871403329,1.1597985312315455,0.0012966384106985,-0.0011480653975722,0.9848656554509052,0.173310823054804,-0.0092340466506588,-0.0077123850042171,-4.4844083829481584e-06,0.0074496444957231,-0.0042800301252083,0.0314832884005953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
