Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,angular_rates.x,angular_rates.y,angular_rates.z,thrust.x,thrust.y,thrust.z
1743729109.104288,41882,1743729109,104086668,uav/imu,0.0166382636957552,0.0047183404954634,0.0139033184026062,0.0,0.0,8.211263392297857
1743729109.11421,41883,1743729109,113993712,uav/imu,0.0163925364337802,0.0065535079810294,0.0155610554815934,0.0,0.0,8.211266793318513
1743729109.124725,41884,1743729109,124557644,uav/imu,0.0158400969933647,0.0078595990806996,0.0151059887052686,0.0,0.0,8.21127807245647
1743729109.134348,41885,1743729109,134125676,uav/imu,0.015018192856368,0.0083516910864611,0.0072867210407239,0.0,0.0,8.211297824352359
1743729109.144227,41886,1743729109,144052290,uav/imu,0.0140209836393083,0.0082708256101631,0.0093434005139329,0.0,0.0,8.211317835752016
1743729109.1544085,41887,1743729109,154313840,uav/imu,0.0132130760655055,0.0076845536399136,0.0104672410691266,0.0,0.0,8.211331241344189
1743729109.165101,41888,1743729109,164970050,uav/imu,0.0126099840048288,0.0072009425026157,0.0123859928186259,0.0,0.0,8.211340142946597
1743729109.1751814,41889,1743729109,174828128,uav/imu,0.0119556231749227,0.0072305598897107,0.0053745783509572,0.0,0.0,8.21134670277921
1743729109.184168,41890,1743729109,184016868,uav/imu,0.0112213972848465,0.0071700763618075,0.0072580665073154,0.0,0.0,8.211352055924344
1743729109.194166,41891,1743729109,193841359,uav/imu,0.0104418897138844,0.0070962539466765,0.0142989150086796,0.0,0.0,8.211353991788158
1743729109.2043529,41892,1743729109,204009146,uav/imu,0.0099942671822203,0.0072161893856851,0.0122570892049389,0.0,0.0,8.211348494590169
1743729109.2146158,41893,1743729109,214048223,uav/imu,0.0096640625991747,0.0076860394588179,0.0164245867386168,0.0,0.0,8.2113418900553
1743729109.2241251,41894,1743729109,223671426,uav/imu,0.0094779625713326,0.0082576175011728,0.0161718839025374,0.0,0.0,8.211331744120645
1743729109.2349975,41895,1743729109,234400560,uav/imu,0.0094551518427186,0.0086927935686174,0.0164481818182285,0.0,0.0,8.211332615739071
1743729109.2442117,41896,1743729109,243971008,uav/imu,0.0091728640482175,0.0096526845220925,0.024774163011303,0.0,0.0,8.211337428543555
1743729109.253911,41897,1743729109,253736550,uav/imu,0.008519307202384,0.0104309446574455,0.0235460701849818,0.0,0.0,8.211344928986136
1743729109.2636166,41898,1743729109,263464036,uav/imu,0.0078089150166309,0.0111746741796665,0.0222184212428984,0.0,0.0,8.211351781222795
1743729109.27433,41899,1743729109,274038449,uav/imu,0.0072936483576705,0.0116253963427439,0.0137337572660226,0.0,0.0,8.21135860494392
1743729109.2840595,41900,1743729109,283693514,uav/imu,0.0067736143780456,0.0116785969671398,0.0128671903647043,0.0,0.0,8.211368169512998
1743729109.293827,41901,1743729109,293644129,uav/imu,0.0059403537254139,0.0120337626734068,0.0116649478657025,0.0,0.0,8.21138825155584
1743729109.3046706,41902,1743729109,304029627,uav/imu,0.0044804312634253,0.0122442042590057,0.0088009552121511,0.0,0.0,8.211413443507483
1743729109.31403,41903,1743729109,313785850,uav/imu,0.0029518044438741,0.0119088348759873,0.0103760474776111,0.0,0.0,8.211438264108104
1743729109.3241065,41904,1743729109,323906439,uav/imu,0.0017441955198109,0.011464255415647,0.0170455863949263,0.0,0.0,8.21145541245102
1743729109.3345697,41905,1743729109,334071483,uav/imu,0.0009048287174835,0.0104551044786775,0.0232428965108679,0.0,0.0,8.211467463583459
1743729109.34503,41906,1743729109,344170037,uav/imu,0.0003848790625698,0.0096003859166221,0.0171768579347269,0.0,0.0,8.211478716294463
1743729109.3541684,41907,1743729109,353824697,uav/imu,-0.0002164005075286,0.0091613960563397,0.0220707443916822,0.0,0.0,8.21149050613195
1743729109.364601,41908,1743729109,364327367,uav/imu,-0.0009043481859651,0.0084798680517932,0.023008369352645,0.0,0.0,8.21150148794736
1743729109.3745258,41909,1743729109,374103950,uav/imu,-0.0015244531816559,0.0073469304731774,0.0208599773320386,0.0,0.0,8.211508602722548
1743729109.3838038,41910,1743729109,383597212,uav/imu,-0.0022323959299068,0.0062007761850993,0.0161444398197639,0.0,0.0,8.211505140461615
1743729109.3944893,41911,1743729109,394060874,uav/imu,-0.0029647812659283,0.0053006521764062,0.0130457296381542,0.0,0.0,8.211497827290412
1743729109.4048417,41912,1743729109,404389620,uav/imu,-0.0034827381674865,0.0045718560658621,0.0191811425001384,0.0,0.0,8.211492036046767
1743729109.413697,41913,1743729109,413512601,uav/imu,-0.0039663364189518,0.0038844358736463,0.0164847124921955,0.0,0.0,8.211493178838403
1743729109.424068,41914,1743729109,423918929,uav/imu,-0.0046773495258314,0.0031476282598583,0.0135539223463541,0.0,0.0,8.211487139887545
