timestamp,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,t,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,velocity.linear.x,velocity.linear.y,velocity.linear.z,velocity.angular.x,velocity.angular.y,velocity.angular.z,acceleration.linear.x,acceleration.linear.y,acceleration.linear.z,acceleration.angular.x,acceleration.angular.y,acceleration.angular.z,acc_bias.x,acc_bias.y,acc_bias.z,gyr_bias.x,gyr_bias.y,gyr_bias.z,jerk.x,jerk.y,jerk.z,snap.x,snap.y,snap.z,motors_0,motors_1,motors_2,motors_3
0.0,38482,1743729687,282763958,world,1743729687.282764,-3.0003091987940307,-2.9962040378252133,1.1597658465457177,0.0019229616193941,0.0019037260679507,-0.4275332247255226,0.9039955861626008,-0.021090852813041,0.0018302916562905,-3.54510596269119e-05,-0.0319912091977921,0.0429625574511402,-0.0917885822316508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009851932525634766,38483,1743729687,292846441,world,1743729687.2928464,-3.000521394339445,-2.9961868568012515,1.1597655087207477,0.0018653623135,0.0021702799296219,-0.4279645863042595,0.9037909731668547,-0.020900076687697,0.0013221505341979,-2.772509698966796e-05,-0.0340713842826443,0.041009976527164,-0.0957522654681194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019633054733276367,38484,1743729687,302752733,world,1743729687.3027527,-3.0007278806233595,-2.996175017610543,1.1597652543843937,0.0017961822185817,0.0024235790540395,-0.4283897854996529,0.9035890059499218,-0.0206613749440498,0.0008114487228472,-1.9221368665878435e-05,-0.0355836565393912,0.0368074165602542,-0.0911735147902685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029923439025878906,38485,1743729687,312750101,world,1743729687.31275,-3.0009337430384315,-2.9961682100678666,1.1597650842422342,0.0017035821402202,0.0026599001627776,-0.4287907438843355,0.903398317852172,-0.0203702610714158,0.0002879264678605,-1.0260510914859234e-05,-0.0388935798071967,0.0289863942161776,-0.0853900534508264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.039868831634521484,38486,1743729687,322749615,world,1743729687.3227496,-3.00113661377079,-2.996166645291631,1.15976500534659,0.0015823201864986,0.0028710915508605,-0.4291686536395782,0.9032184231011486,-0.0200302198495061,-0.0002373098649857,-1.315656129992003e-06,-0.0424752392404199,0.0271242188727178,-0.0819699261285943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.048914432525634766,38487,1743729687,332774878,world,1743729687.3327749,-3.001336478184906,-2.996170336514993,1.1597650146610303,0.0014465475791046,0.0030891292279355,-0.4295563379402725,0.9030336191505036,-0.0196413372300051,-0.0007594146286154,6.60693591883581e-06,-0.043479618084874,0.0265628914150219,-0.0949618492197367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.059216976165771484,38488,1743729687,342723131,world,1743729687.3427231,-3.0015308229934354,-2.9961791697532694,1.159765099624987,0.0013047750754348,0.003296958386082,-0.4299834062116572,0.9028298278247258,-0.0192058342611459,-0.0012717814795805,1.4238337596137618e-05,-0.0405978250033383,0.0225952794322731,-0.0966568703391517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06981563568115234,38489,1743729687,352731705,world,1743729687.3527317,-3.001721861214322,-2.99619317412599,1.159765263253127,0.0011726341922683,0.0034786724302882,-0.4304201126567056,0.9026212109117326,-0.0187201927508897,-0.0017795692934096,2.263750177402953e-05,-0.0360381663356099,0.0196692835007612,-0.0955662219617966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07924532890319824,38490,1743729687,362739563,world,1743729687.3627396,-3.0019079140801663,-2.9962122393474866,1.1597655114885914,0.0010561878933786,0.0036438433835554,-0.4308474947479995,0.902416779067135,-0.0181927829864339,-0.0022796374262273,3.1440421403754296e-05,-0.0301356939503958,0.0205656695580288,-0.0943570188509052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08953070640563965,38491,1743729687,372747660,world,1743729687.3727477,-3.0020885965405,-2.996236293810952,1.1597658484957996,0.0009692221690695,0.0038029227194345,-0.4312767362386541,0.9022111588572328,-0.0176274579906322,-0.0027743972684417,4.040968782817752e-05,-0.0260189883118219,0.0221739698462412,-0.0916951293559442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
