Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,t,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,velocity.linear.x,velocity.linear.y,velocity.linear.z,velocity.angular.x,velocity.angular.y,velocity.angular.z,acceleration.linear.x,acceleration.linear.y,acceleration.linear.z,acceleration.angular.x,acceleration.angular.y,acceleration.angular.z,acc_bias.x,acc_bias.y,acc_bias.z,gyr_bias.x,gyr_bias.y,gyr_bias.z,jerk.x,jerk.y,jerk.z,snap.x,snap.y,snap.z,motors_0,motors_1,motors_2,motors_3
1743728742.1333327,5185,1743728742,129355192,world,1743728742.1293552,-2.998361905519878,-2.9992494828161425,1.159821827332833,0.0010264868465303,-0.0012215126384846,-0.3074029870307938,0.9515780881231836,-0.0020057972149705,-0.0026872665802457,6.9678282701853e-07,-0.0089015253198304,0.0153267375951537,-0.0288913869788869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.1440034,5186,1743728742,139317274,world,1743728742.1393173,-2.9983826066765205,-2.999276546116508,1.159821827071138,0.0010136378246051,-0.0011369757807232,-0.3075457799044148,0.9515320662423415,-0.0022903639106385,-0.0028052141431462,-1.7866576097164654e-06,-0.0058236337268466,0.0154708074595029,-0.0306716075726889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.1541204,5187,1743728742,149298429,world,1743728742.1492984,-2.9984061477123443,-2.999304845337777,1.159821804630992,0.001008462993936,-0.0010500998067742,-0.3077066739988004,0.9514801537969048,-0.0025593679427326,-0.0029266724619317,-3.950600269990209e-06,-0.0069665463627956,0.0159514361843187,-0.0363010551449764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.1640851,5188,1743728742,159356833,world,1743728742.1593568,-2.9984325407980235,-2.9993345989525197,1.1598217590158033,0.0009947293685924,-0.0009613793347238,-0.3078868873284626,0.9514219625773038,-0.0028135617490326,-0.0030531809086742,-5.767090908469281e-06,-0.0107986528199214,0.0147115761953465,-0.0402628494047991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.1741748,5189,1743728742,169359684,world,1743728742.1693597,-2.9984612839419977,-2.999365458999691,1.159821694023462,0.0009688533663134,-0.0008827820723757,-0.3080742441095407,0.9513614150969664,-0.0030486961666479,-0.0031807934702893,-9.11156305811712e-06,-0.0103101458238037,0.0092790355357783,-0.0415063172287336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.183621,5190,1743728742,179346085,world,1743728742.179346,-2.998492286379738,-2.9993975416626477,1.159821597370844,0.0009289475847657,-0.0008268578309856,-0.3082809640689807,0.9512945393279688,-0.0032684128042199,-0.0033073909584834,-1.0918035447614482e-05,-0.0122114671554672,0.004131658231603,-0.052228587661873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.1942525,5191,1743728742,189311028,world,1743728742.189311,-2.99852537826032,-2.9994308056758983,1.159821487043674,0.0008758341573644,-0.0007951448421312,-0.3085294927374585,0.9512140415124114,-0.0034756288835341,-0.0034285096600337,-1.1896902328764346e-05,-0.0122260291436882,0.0013372847773814,-0.0522033157566453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.2041469,5192,1743728742,199293375,world,1743728742.1992934,-2.998560574688813,-2.999465317282453,1.15982136669959,0.0008191184809426,-0.0007664058989095,-0.3087595112909723,0.9511394776026658,-0.0036746651792669,-0.0035413997634718,-1.3072085126591556e-05,-0.0119099636393634,0.0036554992673913,-0.0417143149684789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.2140825,5193,1743728742,209424973,world,1743728742.209425,-2.998598299405623,-2.9995014705909084,1.159821232832533,0.0007728102344602,-0.0007272057910441,-0.3089556324911459,0.9510758597967226,-0.0038673382701396,-0.0036473460517834,-1.3379481468392126e-05,-0.0069560513296824,0.0066258197976304,-0.0369833686228562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.2242613,5194,1743728742,219487190,world,1743728742.2194872,-2.998637675121573,-2.9995384242911265,1.1598210993399976,0.0007572027367345,-0.0006804720693641,-0.3091302189699921,0.9510191750545006,-0.0040486745927596,-0.0037476660144904,-1.3127665789228204e-05,-0.003515754346149,0.0090987129281626,-0.0400926304758479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.2341993,5195,1743728742,229477167,world,1743728742.2294772,-2.998678551754508,-2.9995761121741897,1.1598209683468528,0.0007546447049657,-0.0006329286237097,-0.3093180344870653,0.9509581396958464,-0.0042190882232835,-0.0038481928877281,-1.2733547799855416e-05,-0.0039550936013441,0.0084826682354683,-0.0358983966801506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.2441428,5196,1743728742,239425659,world,1743728742.2394257,-2.998720930854608,-2.9996146492599904,1.1598208441324518,0.0007450595931461,-0.0005879817487542,-0.3094762738541246,0.9509066910507216,-0.0043799050519362,-0.0039504907148637,-1.182317299338042e-05,-0.0084034025250292,0.006745290056795,-0.031080747962435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.2542284,5197,1743728742,249386072,world,1743728742.249386,-2.998764941155857,-2.999654254344617,1.1598207268514786,0.000713310409708,-0.0005385529405601,-0.3096340585613787,0.9508553785554344,-0.0045317023878785,-0.0040526989863169,-1.1731220569638094e-05,-0.010231309447724,0.008844596164902,-0.0379487051274288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.2643783,5198,1743728742,259360790,world,1743728742.2593608,-2.998810500976876,-2.999694928240793,1.159820611535776,0.0006769501533668,-0.0004802691308471,-0.3098232653603463,0.9507938027361684,-0.0046719320709625,-0.0041520560945866,-1.0872024451376518e-05,-0.0117283269881547,0.0076198743227254,-0.047992491698808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.2741182,5199,1743728742,269478321,world,1743728742.2694783,-2.998858103551085,-2.999737184878557,1.1598205046664898,0.000628388934809,-0.0004294224613091,-0.3100592983421008,0.9507169148780832,-0.0048009313940121,-0.0042490341556522,-9.418363635857228e-06,-0.0131759712869631,0.0034112503475497,-0.0473946118645933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.284128,5200,1743728742,279344082,world,1743728742.279344,-2.9989057569670545,-2.999779327063228,1.1598204149403577,0.0005672982940068,-0.0003981369832367,-0.3102756724591722,0.9506463731270408,-0.0049151623247047,-0.0043368448143225,-8.021755356582633e-06,-0.0155174451748039,-0.0007845565818206,-0.0449889461861198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.2944982,5201,1743728742,289311171,world,1743728742.2893112,-2.9989550168481958,-2.999822755219776,1.159820336436126,0.0004946892993736,-0.0003772948355636,-0.3104899137561864,0.9505764705623532,-0.0050215228422041,-0.0044149853262671,-7.133374631049618e-06,-0.0139394412964478,0.0007762444012339,-0.0464293439362816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.3045273,5202,1743728742,299343109,world,1743728742.299343,-2.999005645130724,-2.99986722023668,1.1598202692435104,0.0004330397585336,-0.000349795073152,-0.3107173093136078,0.95050220610627,-0.0051201629837943,-0.0044818222273154,-5.230560293211891e-06,-0.0121026600143084,0.0028052387059285,-0.0505441379746698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.3138857,5203,1743728742,309403896,world,1743728742.309404,-2.999057390268721,-2.9999124616423725,1.1598202226069718,0.0003807712104159,-0.0003158871521468,-0.310970013929802,0.950419594529222,-0.0052100185057012,-0.0045396055240239,-3.041348779103834e-06,-0.0122509516248042,0.0057830077744792,-0.056233688410683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.3245173,5204,1743728742,319436550,world,1743728742.3194366,-2.999109866370061,-2.999958135341997,1.1598201966805757,0.0003367419324043,-0.0002633269936061,-0.3112298836429527,0.9503345604529804,-0.0052894844276024,-0.0045899102601909,-1.3879467438652714e-06,-0.0093057452412997,0.0104742714296492,-0.0471462606345738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.3346963,5205,1743728742,329373598,world,1743728742.3293736,-2.9991626007105308,-3.000003861253321,1.1598201803475272,0.0003111703914831,-0.0002054312169717,-0.3114543527554688,0.950261041567355,-0.0053553291877744,-0.004636007817957,-2.746996691043077e-06,-0.0089448815730972,0.0077565110510874,-0.046992571751595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.343908,5206,1743728742,339323521,world,1743728742.3393235,-2.9992160279264533,-3.000050101905171,1.1598201512189528,0.000274466184275,-0.0001551285338524,-0.3116821546046449,0.9501863686164194,-0.0054095542558404,-0.0046806063925793,-3.270809880255309e-06,-0.0123041163700878,0.0061858290227857,-0.050977730459693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.3536608,5207,1743728742,349313259,world,1743728742.3493133,-2.999270181715836,-3.0000969636956527,1.159820119275766,0.0002246276404076,-0.0001044078905797,-0.3119279656665747,0.9501057219470512,-0.0054522079916087,-0.0047207158631693,-2.673753916813746e-06,-0.0145451019877624,0.0068564058710837,-0.0505306397995148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.3632896,5208,1743728742,359289408,world,1743728742.3592894,-2.999324655957187,-3.000144146175346,1.159820093249352,0.0001687177790484,-5.05266952345491e-05,-0.3121785305013618,0.9500234386978956,-0.0054818863294005,-0.0047542473571921,-2.4396778606858577e-06,-0.0110230025617948,0.0055815190717724,-0.0546213309832351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.3733647,5209,1743728742,369325876,world,1743728742.369326,-2.9993797249949923,-3.0001919338798744,1.159820070867853,0.0001311864251461,-9.234226663331687e-06,-0.3124345697953364,0.9499392729546736,-0.0054989849508255,-0.0047813305169899,-1.5307873905711056e-06,-0.0063994716622998,0.0066104593736104,-0.0489825625078588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.3837922,5210,1743728742,379298449,world,1743728742.3792984,-2.9994345884070315,-3.00023967552672,1.1598200587332526,0.0001173117177061,3.109137774984747e-05,-0.3126741348214204,0.9498604480053706,-0.0055064969494105,-0.0048048507848302,-2.2480461448382814e-07,-0.0018556945091303,0.0069981520950664,-0.0481818508376069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.3942993,5211,1743728742,389323950,world,1743728742.389324,-2.999489796699327,-3.000287905746947,1.1598200588519767,0.0001194169538612,6.600751036991719e-05,-0.3129025641463105,0.9497852213702128,-0.0055062435755584,-0.0048293381478996,8.980290582123887e-07,-0.0023928655964844,0.0049711537383517,-0.0496585736009723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.4043355,5212,1743728742,399311781,world,1743728742.3993118,-2.999544779522238,-3.000336205774877,1.1598200698772487,0.0001143957256379,9.596193918931171e-05,-0.3131273569360051,0.9497111329468536,-0.0054999544804077,-0.004855863797546,1.289510635392043e-06,-0.0060530082018656,0.0083597850278816,-0.0521521790050035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.4143913,5213,1743728742,409322977,world,1743728742.409323,-2.999599814199008,-3.0003848876209105,1.1598200795727325,9.065228670341102e-05,0.0001498004073342,-0.3133766004634853,0.9496289146945506,-0.0054865524819425,-0.0048831320369568,5.346773748349157e-07,-0.0138200291273502,0.0092023051022679,-0.0471725959536169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.4232788,5214,1743728742,419322729,world,1743728742.4193227,-2.999654621890361,-3.0004337824087783,1.159820079867574,3.796646990391652e-05,0.0002171114200191,-0.3135860810176238,0.9495597512601228,-0.0054603863726522,-0.0049078512185304,-1.4282180411325262e-06,-0.0139994106330086,0.0085089657901427,-0.0374332971664474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.4344673,5215,1743728742,429326773,world,1743728742.4293268,-2.999709153027786,-3.000482932360188,1.159820063490553,-1.178139288316044e-05,0.0002742846705068,-0.3137493227757599,0.9495058120342762,-0.0054185343100112,-0.004926774843941,-1.7777562954322796e-06,-0.0102156000164734,0.0060054222212391,-0.0302106815609852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.4433253,5216,1743728742,439319134,world,1743728742.4393191,-2.9997631678798604,-3.000532199377304,1.1598200473433855,-4.936783015150919e-05,0.0003165713197426,-0.3138905404047674,0.9494591228640756,-0.0053640789512073,-0.0049403206887883,-8.211473858822355e-07,-0.0089923183613841,0.0042338661658734,-0.0271222208804175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.4533508,5217,1743728742,449395418,world,1743728742.4493954,-2.999817059530946,-3.000582004728648,1.159820042798691,-8.821469396248129e-05,0.0003514205735077,-0.3140242981652551,0.9494148771130392,-0.0052994124601157,-0.0049495296842433,7.139470116239131e-07,-0.0121079163525272,0.0038660178626257,-0.0314441133337644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.463732,5218,1743728742,459364653,world,1743728742.459365,-2.999869714569963,-3.000631360820743,1.1598200545079542,-0.0001460647582599,0.0003912721958366,-0.314174470878409,0.9493651707427584,-0.0052262174418076,-0.0049529259459837,1.5653747756529823e-06,-0.0149655143498949,0.0068958468066613,-0.0287127402888936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.4737136,5219,1743728742,469359636,world,1743728742.4693596,-2.9999217463446235,-3.0006808578252477,1.1598200701190051,-0.0001995217163427,0.000454879789652,-0.3143087665346302,0.9493206795150632,-0.0051408302275869,-0.0049479043829487,1.9272102086211544e-06,-0.0125900186719706,0.013544227609838,-0.0258180704671215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.4844184,5220,1743728742,479368448,world,1743728742.4793684,-2.999972956376224,-3.000730357093943,1.1598200886966563,-0.000227289715381,0.0005406848608845,-0.3144276896590117,0.949281245982961,-0.0050392028231146,-0.0049382896337968,6.874044875555027e-07,-0.0070209214216071,0.0138954822715212,-0.0259042264713085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.4948444,5221,1743728742,489378452,world,1743728742.4893785,-3.000023112115289,-3.000779767567151,1.1598200889205383,-0.0002417761737226,0.0006185352457925,-0.3145461887063405,0.949241936562406,-0.0049205956392055,-0.0049299579556907,-1.2418879148281118e-06,-0.0101895372066023,0.0134310188637053,-0.0250913233338776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.5041485,5222,1743728742,499360800,world,1743728742.4993608,-3.000071906455959,-3.0008289624124407,1.1598200756065975,-0.0002730521120037,0.0006951150605567,-0.3146756373246027,0.9491989704650716,-0.0047865899661542,-0.0049230766535415,-1.598176604145442e-06,-0.0106995572702425,0.0092202123387225,-0.0294439392915956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.5146058,5223,1743728742,509294033,world,1743728742.509294,-3.000119092000164,-3.0008778450298985,1.1598200589166945,-0.0003097350724522,0.0007427319533419,-0.3148130662528866,0.9491533520616604,-0.0046379188980848,-0.0049144510296017,-1.4576231074714989e-06,-0.0086028485203865,-0.0001961266736988,-0.0282803062168934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.524593,5224,1743728742,519301891,world,1743728742.519302,-3.0001651141991266,-3.000926999459952,1.1598200438934805,-0.0003535673169803,0.000751667697856,-0.3149648236434751,0.9491029816901108,-0.0044791226104017,-0.0049009142502132,-1.7140248375182446e-06,-0.0093245254177012,-0.0025263362378592,-0.0365648544647623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.5343778,5225,1743728742,529292583,world,1743728742.5292926,-3.000209459158261,-3.000975913736646,1.1598200259901466,-0.0003969705592676,0.0007546579327264,-0.3151442082283662,0.9490434136149388,-0.0043165862438681,-0.0048793442057415,-1.4942219848766572e-06,-0.0053354507663402,-0.0008115064073938,-0.036419701781498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.544603,5226,1743728742,539299488,world,1743728742.5392995,-3.000252242233442,-3.001024673372448,1.159820011972025,-0.0004214972848033,0.0007636290424986,-0.3153183702290212,0.9489855449936204,-0.004150779781723,-0.004850900102235,-7.40174848269954e-07,-0.0037837957921457,0.0028203706262113,-0.0387483886485091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.5546963,5227,1743728742,549299240,world,1743728742.5492992,-3.000293328115781,-3.0010731027763438,1.1598200090835298,-0.0004310315109497,0.0007845397377539,-0.3154997129955026,0.948925249853218,-0.0039814150340423,-0.0048193343286904,1.1663116922682551e-06,-0.0023740618730621,0.0046978960084388,-0.0419424573524947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743728742.5641186,5228,1743728742,559369564,world,1743728742.5593696,-3.000332984455162,-3.0011215548841856,1.159820019497336,-0.0004446184019502,0.0008109764343446,-0.315697022882578,0.948859596765916,-0.0038061638866603,-0.0047876529551111,1.0924425205839951e-06,-0.0103359461387116,0.0025740640718414,-0.040560911474297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
